Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,na,NA_Pval,OFC,OFC_Pval,SUB,SUB_Pval
GRN,-0.00593206407099208,0.973378640440888,0.106825143870061,0.673608961980238,0.0535939572464577,0.742882915512064,0.0823960338410423,0.689438343102298,0.00787576689219294,0.964733709920547,-0.0258728869665105,0.887108690294061
NPC1,-0.175813876223334,0.0347241315287482,-0.0760261197433684,0.666190767864922,0.0165239308146066,0.886544963467204,0.0994396830890505,0.457041501347862,-0.0403681527625834,0.708556129394851,0.111335223464832,0.22673047767849
MAPKAPK5,0.0189780872154569,0.775761240889532,0.0153450293847761,0.870178866581871,-0.0242535601693087,0.74776100744886,0.0163295774468047,0.827666232103927,-0.000999619403953574,0.988411956505205,-0.0428323105019608,0.529511171689969
EGFR,-0.0802786888724143,0.485260667197559,-0.0410976175002638,0.803633346222288,-0.0528775973756318,0.660496245902077,0.0445318460506408,0.596251388804717,-0.067366518844849,0.592472301586791,0.0805582795508053,0.545738531815434
SNX11,-0.0485380148675287,0.774685686556141,0.0304355986136279,0.908778121579872,0.0172732073558281,0.908741672707247,-0.0114194962713435,0.937365438424748,-0.0136634417376607,0.931689297673193,-0.0191971476620641,0.907330400017378
PECR,-0.11216056629453,0.5136813979431,-0.045256079725306,0.841081551354539,0.0269262155451348,0.871021581792026,-0.0274721429984171,0.871137035371988,0.0320208400542295,0.836731671790249,0.0372034721861469,0.855535574700789
ERBB3,-0.302072016929753,0.0660233390473362,-0.00904892927422808,0.977116645425365,0.105447759537184,0.509671190393275,0.10344815763427,0.590164986083816,-0.2908072520864,0.128572500823921,0.0676766016445463,0.605853049158007
HAT1,-0.0216078997362939,0.789682009447383,-0.0702578775588395,0.470892603750241,-0.00266295192949587,0.976151620568781,-0.0330933260444651,0.628022918539415,0.00995180212156466,0.905902126865236,0.0603665744943856,0.452519198346079
SPR,0.0120538075673366,0.956879954938845,0.428509941706508,0.124793263518332,0.202216727729736,0.345538422258148,0.150001981222292,0.432176771685304,0.188230093374992,0.346083048575454,0.0643179635636639,0.841044240472375
LAGE3,0.00840030191657493,0.974382750305102,0.0912218804438975,0.792865002118877,0.0718098029171925,0.752434277459709,-0.103827516272811,0.697251423960097,0.189469060699327,0.405532704787722,0.126429940387309,0.643917171636776
CSK,-0.00562011113003019,0.970765735488361,-0.0225548324389231,0.901658598179433,-0.0170023293318631,0.912214013596508,0.00710854864484906,0.969722403546054,-0.0574658831694954,0.697551759849437,0.127429294733334,0.433186884513571
PNKP,0.0667009535428418,0.761521905920761,-0.0398104594985074,0.879873073009966,0.0121388020522794,0.951371631748853,-0.00182928253770746,0.994462777101282,0.0117652931721668,0.952433268001579,-0.197416421676166,0.349893293497111
PLSCR1,0.0636793788433148,0.664982268912116,0.129378687662353,0.425385732670382,0.0909195048853814,0.561780141870174,0.0591747261652682,0.599750596145707,0.148243388195055,0.316386694460536,0.158294852400668,0.285645250395669
HSD17B10,-0.109852990365712,0.518067554546953,0.0270173226855001,0.885767787901724,0.0801981440380215,0.605547858586278,-0.00122582322847851,0.993888920216673,0.0648947872885856,0.696456012712746,-0.0303444965355145,0.849774383710528
PIP4K2B,-0.756110550444416,0.0474352079725961,0.23832372911297,0.732436231183891,0.378221826741122,0.251460611440068,-0.134056018347409,0.715498725682421,-0.755399467250616,0.127121479396406,0.239233887262128,0.66402342045909
BNIP3,-0.10504767269398,0.0954765693320448,0.0594433544994973,0.513790478087046,0.0507525974620832,0.355664831907057,0.0232183256329607,0.622196854073853,0.0896258925621024,0.140623491501454,0.0343744006640384,0.582963040016986
DFFB,0.0695843632083894,0.681109562765444,0.0302045699818026,0.882230455731444,0.0561405112350249,0.75703044834335,-0.0132188100020124,0.93849470320123,0.0357468517784643,0.831579481219043,-0.0126320422394989,0.940417011707923
PGM1,-0.00820329956721021,0.916806196356966,0.0331030878980968,0.717717032760483,0.0311047626784773,0.658677660654835,-0.0580697491312848,0.37592426915502,0.0679917531578035,0.431188088511905,0.0573334243816616,0.606422268817112
KIAA0753,0.104419808680449,0.205663554414194,-0.0885293424566956,0.29922185422945,-0.0700886206067325,0.344030169094114,0.0101755023859642,0.904109497672526,-0.0456154251214202,0.48397859656318,-0.13035584222742,0.0619702864840175
PRKX,0.187755006530033,0.165719447168789,0.00553492577181506,0.978409144734381,0.0433324505897875,0.754403884495252,-0.0187100372317237,0.887583579021851,0.00998519603705184,0.943673244673633,0.0283564478406089,0.831480073612018
GLI2,-0.210775574615133,0.516369290562833,-0.133547101952072,0.63545931167841,0.0142346552005642,0.969923626277686,0.0359201754269898,0.903906456078871,-0.255458279413656,0.429643410281335,0.0121044945160552,0.971360160931415
BCL2,-0.0409431789056883,0.637884380646563,-0.11600570268208,0.273970171528294,-0.136050390090991,0.134003840523129,-0.0215281111290502,0.722377349549661,-0.0400432479842603,0.696046633657933,-0.0332028316690961,0.644869136500003
CPSF4,7.08495448628459e-06,0.999981145005678,0.047651438543462,0.779360782125032,0.0113445916565192,0.939282149585413,-0.0598210581177111,0.773252643794608,-0.00262127367949976,0.98597094916651,-0.0519179959169982,0.743728020580467
KIF1BP,-0.0742041751489897,0.173310254008379,-0.0087167731711147,0.924207206991611,0.014081649639389,0.80385892529658,0.0438386724500575,0.461600639911131,-0.0063567894795217,0.927190877063276,-0.00994605598505799,0.896058094726581
AURKA,-0.124403819956437,0.610701626456583,0.0598891696555103,0.859501110813177,-0.0353208661754687,0.885292716246595,-0.0742152304805632,0.738520225271342,0.0186732021435983,0.941353761323246,0.147661146058227,0.64882885175758
CREB1,-0.0591097361454811,0.279294647882007,-0.0810041901977333,0.250011570995418,-0.00827185934350702,0.865718420344258,-0.0321850248865476,0.539525294820066,0.00489137438809063,0.92544355924687,0.000405710762318065,0.993414714066135
TMED10,-0.0643892103938708,0.234734456645927,0.0512648621785028,0.619216646914772,0.0368732590866312,0.517589497322793,-0.0280888702112344,0.596417128702846,0.0651971555014449,0.191394201825882,0.0282659737394189,0.665638519140994
NUSAP1,0.24043984108029,0.517395841154886,0.0216074059602095,0.958060503329008,-0.0638826155030056,0.873768183234105,0.004607112388222,0.988062151506732,0.0889141124172878,0.790544434425524,-0.00935981324470749,0.979098974751056
CHN1,-0.0880828367524824,0.362561740900323,0.100640864010406,0.630465164287108,0.0702038734057701,0.365671024342107,0.0299454770507756,0.693550130856076,0.0703713893504111,0.492572234545576,-0.0492766418007588,0.724167959601976
CNPY3,0.030776059638373,0.749544164901892,0.0305821088407412,0.788013146698683,0.0668682462325133,0.481359510463755,0.0573138700762676,0.544787426686532,-0.0251497144289812,0.797855417509866,0.0330331087459958,0.766867518401012
POLE2,0.0369160120817038,0.900616538347206,-0.0400094562532594,0.893711192211159,-0.118838529723516,0.679077653885759,-0.067048479046668,0.815775670538254,-0.0942940825424152,0.734978139035293,-0.0843372702398025,0.729485594148588
PCMT1,-0.0867682592691454,0.333435080668957,0.0528146145948018,0.732581946706727,0.0478817009475891,0.529362654464466,0.00259530188423824,0.969674452419736,0.0910639084976274,0.37421125596372,0.0694895442099826,0.509264957031553
HSPB1,-0.0755266816687566,0.684452313157401,0.184982967273998,0.322118551597801,0.109713541072875,0.544736479482655,0.193560275538301,0.398345925768617,-0.101729919293815,0.584206303648143,-0.115613126595267,0.57157369189184
LOXL1,-0.119252886413953,0.825865185999182,0.0785975455744677,0.896296270824037,0.0774807329171221,0.893535441774544,0.139730950907747,0.743977490782035,-0.14472405437649,0.804165721289798,-0.462762347488093,0.3652499704453
ACAT2,-0.109916456218054,0.35138343517088,0.0309205197313901,0.857035539977048,0.085852379183813,0.384170698852417,4.97356978224641e-05,0.999765016799689,0.127317019831166,0.23193918103599,0.0381322200636068,0.771421927546279
VDAC1,-0.131877320698761,0.0832238244131975,0.0290966527571811,0.797004564932797,0.0137480111395874,0.833910525137719,0.0222951554369058,0.733010910989739,0.0561526877729863,0.482323735446916,-0.043563460216752,0.65984842032962
LYN,0.122703808592972,0.468907166357655,-0.0631205964271822,0.684277532141325,-0.0989204790650239,0.521638216799206,0.0627639908858655,0.66875943518288,-0.0791964608557606,0.597716563733702,0.118188125138929,0.544364481621023
APBB2,-0.0190050388703838,0.692936439010652,-0.0363117267449559,0.636601532695399,0.026067836707665,0.586544128526026,0.00156861564994293,0.977929771406858,0.021187125747791,0.658912729759622,0.0402990329505668,0.464523227377974
PCBD1,0.0284802239100911,0.857849988690291,0.283579398376778,0.160151674897602,0.10887896286807,0.565003604667332,-0.0833476860222752,0.669589713155318,0.219521757956472,0.240912521615978,0.129392761098274,0.561316148562548
TRIB1,-0.333310177201835,0.0696852571599292,-0.522387726405337,0.074347326186437,-0.224410055421648,0.0933273494909021,-0.0186203481423407,0.869184777955211,-0.209536896120155,0.178917789836667,-0.098441617107845,0.440838900115265
ECH1,0.0738930150010244,0.560151094493088,0.0978225120297853,0.478160878380055,0.0408103289562266,0.733335425298064,-0.066399129738227,0.673425913207165,0.0576863235789538,0.635658547484833,0.0191064873235622,0.881202316856633
DSG2,0.106315060463366,0.782561011738057,0.230228055147012,0.553883318879498,-0.144848373623737,0.684829432963394,-0.132888556913795,0.663638945112821,-0.00139818456692889,0.99763451207483,-1.08005182727826,0.00950549494597375
NCAPD2,-0.0531683016062944,0.622454665451835,0.123972892546649,0.356667150166976,0.0210270950358918,0.843602196626871,0.0647646452310134,0.558631267838387,-0.0804254834861655,0.542995220678941,0.0560250712401716,0.565504260988724
ARL4C,0.0506409775562343,0.41773414823965,0.0127425596611836,0.918068582833953,0.029577433993176,0.574307333264404,0.00311768057525887,0.979316536784167,-0.0283180957516287,0.632195030510059,-0.0322029389081046,0.756931284640866
MAP7,-0.00904391301865056,0.864966001812832,-0.0373281010901438,0.732379036510404,0.0261473704513647,0.62347902936639,0.0725128285702057,0.239727962908309,-0.102663530153081,0.0529915341355295,0.00740417334746555,0.909861030250238
COG2,-0.0879883475689147,0.249918220437506,0.00946746559907333,0.923978808059937,-0.0506772978403635,0.503876985709462,0.0211327223231737,0.786770189177682,0.0341137331048792,0.644782048223308,0.00170644645098916,0.980334383026415
C5,0.0686189930340154,0.593336997331536,-0.0265399202836456,0.849731438217568,-0.0694733864186602,0.592856869780312,-0.0154191668761626,0.869897844816273,0.0170696113428099,0.894840250388321,0.099526942282856,0.367501834993256
AKT1,0.0241096854110389,0.715600804011151,0.041434198488078,0.643092368886622,0.0218075150810198,0.804328212798074,0.0271301119929377,0.719878159170574,0.0297586038589748,0.670655054554602,0.0124681436459246,0.878117478262265
BPHL,-0.0620857904532405,0.613718915700788,-0.197708550137313,0.20152499765725,-0.0195492656901696,0.889457320546942,-0.0504226380837543,0.680913788973577,0.0430683870514623,0.733197264399737,-0.036471381881709,0.77666872854782
RNPS1,0.0313931635229744,0.599368295028282,-0.00376348989637898,0.965459039351286,0.040570304582496,0.452335794641778,0.0440270171039039,0.623259866828762,-0.106078963956738,0.100038174865283,-0.0315940732779725,0.595561752431344
CEP57,0.0304966735395042,0.638501217095686,-0.0143997630013177,0.866559803635374,0.0197035525277937,0.759301486400966,-0.0653706340254268,0.21013088689516,0.0282906891858716,0.666530622649388,0.0124790209733536,0.854027137917218
TLK2,-0.0630601522700257,0.258916265329838,-0.0479074795372941,0.538527864943404,0.0174811378962383,0.737935356966937,-0.00512376888131692,0.922925042068344,-0.0148982946532944,0.826447525672669,0.0122636265010286,0.832145246039582
SCAND1,0.0240550597655605,0.935054270215142,0.413530082463246,0.185584480761167,0.0989532928844579,0.730432084573811,-0.103823849628907,0.755909132931571,0.205819681381902,0.396821989071676,-0.0670927950123064,0.784961510637764
CDK5R1,0.00160684562964298,0.983222069938465,0.0535620220750848,0.726820753523396,0.0751588739198273,0.211320781750293,0.0263713005754957,0.690073535627985,-0.040132295620025,0.607004804761523,-0.0942354963577696,0.287641737139459
TBX2,0.106331396517788,0.788390173182751,-0.101273048925083,0.82816399817348,0.181579907142067,0.657895705190535,-0.151861173673633,0.678240157340167,0.0284054499190778,0.93345436229324,0.15633389408154,0.664269205715087
TP53,0.160994646879616,0.504125640791963,0.233056592114577,0.41500363218232,0.0683517603027395,0.798063541448486,0.0767855409577041,0.732541112861376,-0.0104396351467201,0.966075258694218,0.10235578092596,0.651450131695299
VGLL4,-0.0210741844669221,0.80269327853385,0.00508670386965805,0.954508058479862,-0.0122244879123497,0.894954568533068,-0.0521988864045832,0.619588961809032,-0.0519794516209337,0.54063941004776,-0.137290713723541,0.114551327880779
CLPX,-0.0295873036902969,0.608513957195807,0.00281547377484499,0.962737114422602,0.0136603642364048,0.782687764822459,0.00631761267665807,0.911385980571946,-0.00628010901806281,0.935183014046368,0.0178491094935601,0.737856027160389
COPB2,-0.0964121786328582,0.0793125523237738,-0.0433571456503207,0.571545838789224,0.00774840877216248,0.880882263910701,0.0172236215990627,0.726585441582848,0.0252402926015436,0.652557939369475,-0.00689486348694759,0.915263521559397
HSD17B11,-0.0798203572464135,0.3682990405215,0.07730403836685,0.537174920281969,0.0319111346874041,0.72484699019984,0.0852684884038325,0.464272599786705,0.0213881992041852,0.814950517850128,0.10556701534867,0.274267217873983
MNAT1,0.051794116021439,0.406901746374995,-0.113009709531506,0.23415396283187,-0.0387784521200004,0.514211701916198,-0.0375821456308457,0.468660171479458,-0.0199243504071082,0.707577967911451,0.0122006033136631,0.876019431837033
ATP2C1,-0.0517650286405883,0.212560421028881,0.0383347752637105,0.60777308493255,-0.037849977312982,0.334286524456845,0.01414369591265,0.744384797429243,-0.000690215686449892,0.988088733031507,-0.07497655497875,0.246995404214439
RAB31,-0.00614131400377033,0.940647957016283,-0.110865327307971,0.303486879736062,-0.0329881144863579,0.715157953455722,-0.108275577061276,0.0978028805975062,0.038836635125338,0.687535349605178,0.0903770650399652,0.295788886963354
MAP4K4,-0.0745812853525509,0.383767520754631,0.043041820010148,0.810519396919046,0.0596932630612356,0.416645437675775,-0.0166899273654357,0.890594725118444,-0.158838909778274,0.0700010762093154,0.0816996182659298,0.387219107212274
PYGL,0.00816295092890985,0.957173185423178,0.0351054667793029,0.863137802910937,-0.0276329903827765,0.866071402061396,0.079730532648827,0.474069733798755,-0.0589325762558059,0.706677193937437,0.117280197287255,0.487206138680814
PRKACA,-0.0527201553381212,0.658562547411848,0.0353790411962093,0.731765975533898,-0.0293514698896723,0.763398722899551,0.101593278825326,0.388555723869827,-0.163704893773122,0.152602428499006,-0.0648186754300263,0.51110213793161
LSM6,0.00305109825817699,0.986205887523756,-0.0184287386827729,0.921128829416768,-0.00984949097331998,0.956685840927706,-0.0086490696658019,0.952732405065831,0.115537930932105,0.49727267344789,0.0763737610528874,0.685159797903313
PRKCQ,-0.136613023981066,0.252208365197251,0.007247273082543,0.960999344685434,0.0910111734865633,0.436496661412554,0.0998622400430449,0.473012092800493,0.0286358635298615,0.802063630641026,0.0727278853483438,0.52868308210765
NCK2,-0.0172521562868802,0.818643532003184,-0.00788410538244646,0.943267554500239,0.0344786924793196,0.605321060005356,0.0586098471814209,0.574694242007182,-0.0194302447268446,0.784253500596724,-0.0426324845509988,0.659223870462774
NUP88,-0.0721267538684856,0.453609598378151,-0.0547590694325859,0.658756227123034,-0.0489361410224902,0.592736715599364,0.0512159487006526,0.516175189484578,-0.0183695892956846,0.832856180838009,-0.0573862056450995,0.534861937103264
ADI1,0.0959915143295891,0.575095242137261,-0.00721044300911783,0.96462787280815,-0.0578724627827431,0.740659434426541,0.0411018741400615,0.761411080734365,0.00872019151847031,0.951215882346974,-0.0577097672164463,0.675861353605406
TP53BP2,-0.0503046144871922,0.56472290291722,-0.0645153664967026,0.563487300791295,-0.0992320552145294,0.422904220320385,-0.0355684012168874,0.453357561681155,-0.0415707489616916,0.66299952539085,0.0367573994886125,0.598417171351525
ARHGEF12,0.00534046750595307,0.878312320903232,-0.0366775493787538,0.651618569641261,-0.0192589468369664,0.573490799929938,0.00153286815029066,0.965306621454948,0.012345649146247,0.731623376060248,0.0115990932652502,0.798114397302592
UTP14A,-0.0194950222843328,0.865082838560761,0.00205875272615689,0.989227935158424,0.041121780409434,0.66426127681658,0.00461035998640997,0.962167958394578,-0.068433708716315,0.552966597495487,0.0154196881980835,0.88040834162599
CDH3,0.121629828995335,0.587249321675049,-0.00925216856982888,0.972793348009002,0.0578630270264355,0.819790202929885,0.0253161879666711,0.923173819896702,0.0534780350689025,0.799823884836731,-0.37791690268743,0.133167683929205
DUSP3,-0.0492428771170618,0.433141663316872,0.0333982626640819,0.784246401833812,0.0574710666158334,0.344442225778102,0.0785469724160356,0.102603354097165,0.0941620027469737,0.103336860716279,0.0107369362705668,0.882407042756551
ZMYM2,-0.0583668138901993,0.10413758256847,-0.0361723437450397,0.451565307927509,-0.0332479667088741,0.261290805089901,-0.0233267670002966,0.444233193302793,-0.00686428737242885,0.854256907987449,0.0143628285387608,0.738618303948263
CAT,0.102450831951247,0.357897823616053,0.0587327590799542,0.763007920523429,0.0548198108594853,0.630698403309523,-0.00971626726950912,0.915155961427398,0.127092098673669,0.273064063881191,0.140110595376933,0.154528120747673
TCEAL4,0.0467690095320637,0.414616542978801,0.0366146442333227,0.588842045601089,0.0634975808687985,0.22636545008292,-0.0353540229173584,0.49026626270287,-0.0451344082237631,0.520634918931423,-0.0114813833175213,0.806637149451893
RAB27A,0.155978065211666,0.504368184821178,0.094488524320601,0.703049200406752,-0.0471499911853612,0.827548950191239,0.0334926632973373,0.848893579508285,0.0590186509052924,0.804356781435488,0.0976556064324316,0.632873250119524
TSPAN3,-0.070402915624079,0.277638037800354,0.0832435033056829,0.406191801387698,0.0298431718336879,0.594805122073232,-0.0420189922903256,0.464493494061926,0.0911300763035721,0.175136975933445,0.0258483043922257,0.682337841884056
CLIC4,-0.182387587148561,0.19643811961443,-0.164761521498984,0.551614099579912,0.0759131249485884,0.614111518247541,0.0348262986341901,0.801440407964188,0.0349039643442133,0.813701899358071,0.123413941381356,0.296780797944187
SENP6,0.0262594980452489,0.558863382415697,-0.0809831940419482,0.21618315778295,0.0100081309219156,0.720379059498306,-0.00964355688588875,0.782140941644476,0.0461326675336392,0.245019233993129,0.0420786950296327,0.314300384484661
MPZL1,-0.000605595999712033,0.994966000272114,-0.112690178014386,0.223266577126746,-0.00484342182302206,0.949482624239099,-0.102783257360304,0.137388252679594,0.020154407372672,0.834986351247279,-0.0401965584795633,0.583904062785534
NOSIP,-0.0621602815842947,0.706828025025228,0.102311444775216,0.56638279742537,0.12402939626167,0.357069767748884,0.0373552656631505,0.7968686145015,0.0924822459512916,0.496651854248574,0.0601860699832137,0.699411814591606
LPAR2,0.0915882754265064,0.80693203932255,0.0747363145451188,0.871904986689212,0.0466286715440956,0.912910023569818,0.0419952489055217,0.931585661347863,0.089096480012809,0.825503945965567,-0.0333104395893377,0.929266833883265
MRPL19,-0.0560654624717024,0.257895066963647,-0.028946072337063,0.606298543048831,-0.0430296066122657,0.457683849416204,-0.00630195408413691,0.887063118573966,0.0361320842785163,0.455244132919699,0.062594890361498,0.425370615071874
CORO1A,-0.0623011537804743,0.52236582289966,0.0392220336040687,0.775380935896137,-0.0433024172114911,0.710868094302349,-0.0100850694246996,0.95747764387453,-0.0971417345499055,0.372978375733104,-0.0332508288484906,0.878515902860215
STXBP1,-0.0616202742895456,0.636097086122142,0.00586965026300103,0.97206127951902,-0.0342306979391323,0.741141609193637,0.100595608002748,0.431568314086022,-0.123995986482915,0.249356962605788,-0.0970399000932925,0.330304261338183
NISCH,0.074216292236309,0.319988948279498,-0.00934343108264808,0.931312225257394,0.0389161204045698,0.501104220528147,0.0294140095146739,0.621230198316514,-0.0237652037575957,0.732410969936284,-0.0684233304560622,0.340015086798772
SPEN,-0.0320868220990094,0.698319387483453,-0.0980783345121935,0.24435886859273,-0.0667036784512739,0.326534643112696,0.0666904946169858,0.421913677587508,-0.130737540745169,0.0774665006070462,-0.0532848357318621,0.439010887113881
BMP4,-0.242258875074827,0.531603378664418,0.0159820472893558,0.983449184311158,-0.139090898430341,0.699176705755651,0.0388173196056696,0.931282107490172,-0.0078667597944354,0.98242115199124,-0.366662146180925,0.431111663548911
UBE3C,-0.0802638857267149,0.0946628848066517,-0.0396101549491086,0.540542275826123,-0.0193520095930528,0.669861786665229,0.00617001611031695,0.890051476247392,0.0101628712165395,0.83419704257957,0.00198573512807894,0.969229527780821
HERPUD1,-0.0601242088272929,0.529039423314927,-0.0729103215530087,0.510824612245283,0.024469218247731,0.761320268169192,-0.0420976011727619,0.702798283514532,0.0920610648551931,0.253594580655427,-0.0756751751782479,0.417873247237617
RALB,0.0249302563481921,0.665921499629969,-0.00376436125136043,0.96675125096728,0.108450826547202,0.0683964713919692,-0.0025829867141507,0.969444115851084,0.0633887016229245,0.290533847629999,0.0229080038079624,0.767384534118439
YME1L1,-0.067164536502659,0.17455617127811,0.0198413162074162,0.721809453073659,0.00716587627619019,0.863690131124375,-0.0154065022990487,0.733814590965789,0.048791169527211,0.299204050934,-0.00524027937653735,0.927540344154611
CDK1,0.025326688183621,0.94903003565503,-0.151486255001036,0.807895707071503,0.0547734623920584,0.880227688869323,-0.0050583545593605,0.992032055004531,0.0482277162574497,0.908144424512677,0.181041457515874,0.745058619834836
ARHGAP1,-0.0785278847677626,0.425472135127115,0.0261268022483815,0.82586406921627,0.0589760287365847,0.570978945549683,0.0497029123859272,0.704029381982815,-0.084018973372503,0.392256785718467,-0.0332965049335981,0.744341247549699
ACD,0.0199827872434151,0.923454055168424,-0.105963971424323,0.725047307137201,0.0453541884693244,0.824386447152055,0.0842483091563499,0.777849597548121,0.0419961266957744,0.821622452119899,-0.0159077296861214,0.952081129754952
CASP10,0.200730742834434,0.339364284627836,0.165865143879858,0.484669305836113,0.0276320947995475,0.898173671613078,-0.0147363876429373,0.930745447783341,0.149099442148997,0.504709020609879,0.115504204284997,0.529623977603382
FKBP4,-0.0474189080174288,0.427782597169225,0.0270327055685612,0.737490410017372,0.0379138195199199,0.453756914788995,0.135447679891761,0.00997226978578384,0.00423675677008688,0.948601699657585,0.0298746339746559,0.675005623180768
PTK2,0.00762197617896616,0.823664142795472,-0.0814402146027344,0.245311898465231,0.0327801976134975,0.293802277884447,-0.0118893887883569,0.785819467140067,-0.00705944268391509,0.841852475453852,0.0178010326056552,0.714112835598887
CHAC1,-0.00464295046255343,0.985068723274256,0.469652412512264,0.240259546522531,0.00177303735787726,0.994309250818908,0.138378161008157,0.721513526264298,0.162889846909451,0.555776827876421,0.0283120888871446,0.930566827962975
ORC1,-0.14615477665638,0.777869684892746,-0.10576821702499,0.871783710573007,0.0891576067050555,0.860734456585402,0.18056416757665,0.746660462248043,0.0993281262070455,0.850267786196723,0.0566631754206204,0.916466784010318
WDR7,-0.0540208260302783,0.241634708071467,-0.0338458690477615,0.71730383340304,-0.00497388810087967,0.917597362157629,0.0256111246558077,0.501912771397125,0.00522457049364135,0.906762549174948,-0.0350942938017885,0.58828811585971
POLR2I,0.0293583655164575,0.781164332610821,0.0225429625436794,0.866269230606561,0.121416707871629,0.387009947121708,-0.00983574698609999,0.926223359898087,0.0918971439749501,0.37270083040179,0.00416669641688247,0.971042194626532
PTPN6,0.22736722148861,0.46943189642922,0.0963254309677528,0.744682354956643,0.15106411892821,0.633097501046639,-0.0120459096328106,0.960749684797018,0.0586575617338044,0.851538000263161,0.201058589388076,0.432539866924243
CD320,0.000293207394806066,0.999130849426191,0.189183668432397,0.623928204183062,0.140015100932096,0.565562302863081,0.0517371510367271,0.887005719493861,0.22644753838258,0.437202959103604,-0.133993047704206,0.635554678826449
AKAP8,0.040429769486916,0.637665904200243,0.0413193841063346,0.695651444708855,0.0791844239825792,0.331760197437265,0.0452060351621388,0.619988549673668,-0.00894613300657736,0.91450602057337,-0.00744713595469716,0.937113506780057
ATF1,-0.00348071523711336,0.975251644921675,-0.0566231264610269,0.673632531646167,-0.054227888317749,0.636127412841642,-0.000528719688160463,0.995454654184238,-0.0215741571375753,0.829696419937686,-0.0840730811288497,0.457034972816044
MAMLD1,-0.0411964458646849,0.798014427959732,-0.231580498785448,0.24993032480321,-0.0279871915861725,0.862945954025769,0.0315336164899975,0.882813872785392,-0.188918003520749,0.171462945776035,-0.147529654536144,0.347260706361216
KIAA0355,-0.0658274928065832,0.587590756203184,0.00766242264505427,0.964932237260483,0.0229845521586156,0.861195781150084,0.029051700483145,0.851640552332711,-0.0548411291809575,0.693849354360958,0.00599406066109157,0.965658182633809
PCCB,-0.0190062595998372,0.825853494360134,0.0989501616316196,0.417971149134234,0.0715701050242055,0.416197128551541,0.00705544913513182,0.947174842481288,0.135559303258933,0.101261845513024,0.105142517469704,0.22418223169843
INPP1,-0.122685006951046,0.199891854977797,-0.0102273945130176,0.94259759498208,0.00990002797158904,0.919685797778075,0.0332105240294231,0.739894496799636,-0.0679048602166886,0.476744088948165,0.00322775378539144,0.959789688143096
HEATR1,-0.00616682863823794,0.933899357670825,-0.0356952173189243,0.655940089403461,-0.0248015782142264,0.700282277874415,0.00397716949589468,0.939815387527708,0.0130518430813242,0.839775935701851,-0.00443902070451976,0.949148983193915
CDC25B,0.0368167081328936,0.68542825107737,0.0268218138047831,0.808738123050885,-0.0175185135037022,0.851300487954239,0.0747816329942098,0.522755662993329,-0.0923635214561072,0.289610506820531,0.00161096077123716,0.989482643151156
BID,-0.150948921518324,0.0836792645019983,0.0513112017635096,0.720431266272772,0.0164812981996481,0.852565037159907,0.01070199757247,0.913891076397414,0.108849277308167,0.210145466696218,0.0798123774712777,0.382374363430379
RPS6,-0.00340099756685111,0.955715776515963,-0.0425112878586259,0.657985554783189,0.0509647230625135,0.339790785492904,-0.036615684182341,0.546907897153556,0.0888758516900008,0.187792527817279,0.0791665924943512,0.188192542531669
KCTD5,-0.00487414432253819,0.975840955944325,0.157703150941703,0.386161652559564,0.0522294183850183,0.795325002744648,-0.0817877042464459,0.637650769232396,-0.0123097517252195,0.938125356777991,-0.0173249445815594,0.918742970721854
ETS1,0.0690124827866472,0.500492852258093,-0.0232007834944547,0.8556798106099,-0.0899143221385649,0.346476211345036,-0.0779645768075777,0.527225243123464,-0.0927146641193134,0.396547466855232,-0.0590214357741676,0.584652727494922
STAMBP,-0.0875798365785984,0.295552030437829,-0.0468625276697327,0.648097495587025,-0.0234129506803506,0.819729428663029,-0.0106139780863442,0.88440452718668,-0.0677785420027338,0.415696702071927,0.0541269197993026,0.466442920555843
NPEPL1,0.138726306984568,0.804377577097233,0.163218110409032,0.797553177700637,-0.0706439408032022,0.902684032557236,0.0692871905364408,0.904272962756784,-0.213558681807264,0.686377798054218,-0.134679557845225,0.815841846378603
DCUN1D4,-0.0254066205032895,0.582023749873294,-0.0137298732318155,0.804983918407545,0.0181001152589959,0.597812322499574,-0.0468376248915238,0.250348979654643,0.064428870938644,0.15755296894821,0.076639197219952,0.146664991320332
RUVBL1,-0.0171338446444318,0.859796903283437,0.247625937448289,0.135895446738737,0.0425508017700849,0.700497238541599,-0.00567846430989959,0.962771774588798,0.0997633370316336,0.34577672706391,-0.072914484622161,0.476503910387253
XPNPEP1,-0.0603668576259184,0.409771713414746,0.0387160358547609,0.699326375128554,-0.0211372869083407,0.779148253790058,0.0162050848293543,0.829582945555385,0.0894180936079739,0.200210755059849,-0.110546977335569,0.199888389220986
PSMD10,-0.0389486959091459,0.628457797484438,0.0464241322453271,0.577369055812155,0.0701380799195512,0.295956694140876,-0.00064348632468463,0.992383033165406,0.122963761827341,0.0980190401452056,0.0805828623003252,0.261235200840593
MSRA,0.105606325863304,0.171472851858016,-0.095989334163757,0.519642779316142,-0.0314246459344873,0.64542794107816,-0.00549952559756292,0.957203271373102,-0.0433287117503814,0.494667496327543,-0.0904154462516084,0.24591810787815
