Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
Mouse_PFC_Female,KUC104254,-0.23565875,InputSig,NA,NA,LINCSCP_22001,HEPG2,10uM,6h
Mouse_PFC_Female,CID 46937236,-0.23549972,InputSig,NA,NA,LINCSCP_45642,PC3,10uM,24h
Mouse_PFC_Female,MLS000859112,-0.23528179,InputSig,NA,NA,LINCSCP_2082,A375,10uM,6h
Mouse_PFC_Female,SCHEMBL17378613,-0.23523671,InputSig,NA,NA,LINCSCP_86660,CD34,10uM,24h
Mouse_PFC_Female,MLS002473457,-0.23516578,InputSig,NA,NA,LINCSCP_21948,HEPG2,10uM,6h
Mouse_PFC_Female,Betaescin,-0.23513216,InputSig,NA,NA,LINCSCP_47698,PC3,10uM,6h
Mouse_PFC_Female,PX 12,-0.23471992,InputSig,NA,NA,LINCSCP_50544,PL21,30uM,6h
Mouse_PFC_Female,Telatinib,-0.2346318,InputSig,NA,NA,LINCSCP_159578,PC3,10uM,24h
Mouse_PFC_Female,ACON1_002294,-0.23413349,InputSig,NA,NA,LINCSCP_22278,HEPG2,10uM,6h
Mouse_PFC_Female,BRD-K99978152-001-01-8,-0.2341156,InputSig,NA,NA,LINCSCP_61394,VCAP,5uM,6h
Mouse_PFC_Female,GSK 525762A,-0.2340178,InputSig,NA,NA,LINCSCP_102580,HELA,3.33uM,24h
Mouse_PFC_Female,STK178014,-0.23396866,InputSig,NA,NA,LINCSCP_4840,A549,50uM,6h
Mouse_PFC_Female,CHEMBL2140299,-0.233936,InputSig,NA,NA,LINCSCP_47131,PC3,10uM,24h
Mouse_PFC_Female,BRD-K69888333,-0.23370456,InputSig,NA,NA,LINCSCP_46264,PC3,10uM,24h
Mouse_PFC_Female,TG 100801,-0.23352742,InputSig,NA,NA,LINCSCP_74282,A375,0.37uM,24h
Mouse_PFC_Female,BRD-K31856043,-0.23344253,InputSig,NA,NA,LINCSCP_47101,PC3,10uM,24h
Mouse_PFC_Female,Vitamin B12,-0.23337015,InputSig,NA,NA,LINCSCP_99353,HA1E,0.04uM,24h
Mouse_PFC_Female,CHEMBL2137729,-0.23329438,InputSig,NA,NA,LINCSCP_47290,PC3,10uM,24h
Mouse_PFC_Female,DASA-58,-0.23316032,InputSig,NA,NA,LINCSCP_21759,HEPG2,90uM,6h
Mouse_PFC_Female,WAY-170523,-0.23302091,InputSig,NA,NA,LINCSCP_44389,PC3,10uM,24h
Mouse_PFC_Female,Fluspirilene,-0.23295554,InputSig,NA,NA,LINCSCP_57198,VCAP,5uM,6h
Mouse_PFC_Female,EI-346-ERLOTINIB-ANALOG,-0.23277959,InputSig,NA,NA,LINCSCP_6525,A549,10uM,24h
Mouse_PFC_Female,Y-39983,-0.23276323,InputSig,NA,NA,LINCSCP_86488,BT20,0.12uM,3h
Mouse_PFC_Female,OSI-930,-0.23272026,InputSig,NA,NA,LINCSCP_86602,CD34,10uM,24h
Mouse_PFC_Female,ASN 04454474,-0.23268326,InputSig,NA,NA,LINCSCP_21899,HEPG2,10uM,6h
Mouse_PFC_Female,Tamatinib,-0.2326611,InputSig,NA,NA,LINCSCP_151152,PC3,0.04uM,24h
Mouse_PFC_Female,ASN 05257430,-0.23262465,InputSig,NA,NA,LINCSCP_21699,HEPG2,10uM,6h
Mouse_PFC_Female,BRD-K24272049,-0.23262106,InputSig,NA,NA,LINCSCP_8458,A549,5uM,24h
Mouse_PFC_Female,XMD 8-92,-0.23242914,InputSig,NA,NA,LINCSCP_164902,SKL.C,1.11uM,24h
Mouse_PFC_Female,SCHEMBL10026606,-0.2322345,InputSig,NA,NA,LINCSCP_46608,PC3,10uM,6h
Mouse_PFC_Female,SB590885,-0.23212958,InputSig,NA,NA,LINCSCP_11878,BT20,1uM,6h
Mouse_PFC_Female,13-Cis-retinol,-0.23204812,InputSig,NA,NA,LINCSCP_2313,A375,10uM,6h
Mouse_PFC_Female,MLS002473459,-0.23203945,InputSig,NA,NA,LINCSCP_21932,HEPG2,10uM,6h
Mouse_PFC_Female,Cyclosporin A,-0.23182482,InputSig,NA,NA,LINCSCP_2834,A375,10uM,6h
Mouse_PFC_Female,CID 6167421,-0.23163867,InputSig,NA,NA,LINCSCP_46412,PC3,10uM,24h
Mouse_PFC_Female,Wortmannin,-0.23158955,InputSig,NA,NA,LINCSCP_152,A375,10uM,6h
Mouse_PFC_Female,Terfenadine,-0.23158702,InputSig,NA,NA,LINCSCP_2510,A375,10uM,6h
Mouse_PFC_Female,Sydowinin B,-0.23150674,InputSig,NA,NA,LINCSCP_22386,HEPG2,10uM,6h
Mouse_PFC_Female,SCHEMBL13736177,-0.23125076,InputSig,NA,NA,LINCSCP_5562,A549,10uM,6h
Mouse_PFC_Female,Diphenyleneiodonium,-0.23107482,InputSig,NA,NA,LINCSCP_22967,HEPG2,10uM,6h
Mouse_PFC_Female,SMR000206948,-0.23096086,InputSig,NA,NA,LINCSCP_26265,HT29,10uM,6h
Mouse_PFC_Female,Cyproheptadine,-0.23076353,InputSig,NA,NA,LINCSCP_26283,HT29,10uM,6h
Mouse_PFC_Female,Lestaurtinib,-0.23061954,InputSig,NA,NA,LINCSCP_37441,MCF7,10uM,24h
Mouse_PFC_Female,AC1NSOND,-0.23060818,InputSig,NA,NA,LINCSCP_3047,A375,10uM,6h
Mouse_PFC_Female,MLS000583956,-0.23054408,InputSig,NA,NA,LINCSCP_25993,HT29,10uM,6h
Mouse_PFC_Female,BRD-A59145032,-0.2303605,InputSig,NA,NA,LINCSCP_2270,A375,10uM,6h
Mouse_PFC_Female,SMR000030495,-0.23030668,InputSig,NA,NA,LINCSCP_45343,PC3,10uM,24h
Mouse_PFC_Female,CHEMBL2357005,-0.2301285,InputSig,NA,NA,LINCSCP_50432,PHH,10uM,6h
Mouse_PFC_Female,Prosteride,-0.23010495,InputSig,NA,NA,LINCSCP_173140,YAPC,0.04uM,24h
Mouse_PFC_Female,ZINC6718453,-0.23008152,InputSig,NA,NA,LINCSCP_152395,PC3,10uM,24h
Mouse_PFC_Female,Danusertib,-0.23007168,InputSig,NA,NA,LINCSCP_102568,HELA,3.33uM,24h
Mouse_PFC_Female,IKK Inhibitor VII,-0.22997269,InputSig,NA,NA,LINCSCP_22906,HEPG2,10uM,6h
Mouse_PFC_Female,CHEMBL1892795,-0.22978291,InputSig,NA,NA,LINCSCP_1217,A375,10uM,24h
Mouse_PFC_Female,Rhodomyrtoxin B,-0.22965877,InputSig,NA,NA,LINCSCP_44758,PC3,10uM,6h
Mouse_PFC_Female,SA-96816,-0.22961403,InputSig,NA,NA,LINCSCP_252318,MCF7,3uM,24h
Mouse_PFC_Female,BRD-K13515789,-0.229558,InputSig,NA,NA,LINCSCP_61557,VCAP,5uM,24h
Mouse_PFC_Female,CHEMBL2355034,-0.22937282,InputSig,NA,NA,LINCSCP_47083,PC3,10uM,24h
Mouse_PFC_Female,AZD-1152-HQPA,-0.22937207,InputSig,NA,NA,LINCSCP_69030,A375,0.37uM,24h
Mouse_PFC_Female,BAY 61-3606,-0.22925212,InputSig,NA,NA,LINCSCP_134115,MCF7,10uM,24h
Mouse_PFC_Female,Digoxigenin,-0.22924257,InputSig,NA,NA,LINCSCP_44206,PC3,10uM,24h
Mouse_PFC_Female,CHEMBL179288,-0.22920856,InputSig,NA,NA,LINCSCP_4594,A549,10uM,24h
Mouse_PFC_Female,CX-5461,-0.2291669,InputSig,NA,NA,LINCSCP_146921,NEU,10uM,24h
Mouse_PFC_Female,CDK9 Inhibitor,-0.22916372,InputSig,NA,NA,LINCSCP_83172,ASC.C,1.11uM,24h
Mouse_PFC_Female,Fccp,-0.22916289,InputSig,NA,NA,LINCSCP_22907,HEPG2,10uM,6h
Mouse_PFC_Female,Terreic-acid,-0.22907957,InputSig,NA,NA,LINCSCP_2272,A375,10uM,6h
Mouse_PFC_Female,SPB02303,-0.2289808,InputSig,NA,NA,LINCSCP_46294,PC3,10uM,24h
Mouse_PFC_Female,BRD-K36909552,-0.22883671,InputSig,NA,NA,LINCSCP_64649,VCAP,10uM,24h
Mouse_PFC_Female,AC1LPBDT,-0.22883429,InputSig,NA,NA,LINCSCP_42405,NPC,10uM,24h
Mouse_PFC_Female,UNC0638,-0.22883408,InputSig,NA,NA,LINCSCP_146951,NEU,10uM,24h
Mouse_PFC_Female,MLS002264457,-0.22879114,InputSig,NA,NA,LINCSCP_26253,HT29,10uM,6h
Mouse_PFC_Female,MLS002548990,-0.2285742,InputSig,NA,NA,LINCSCP_21993,HEPG2,10uM,6h
Mouse_PFC_Female,BRD-K74530260,-0.22831637,InputSig,NA,NA,LINCSCP_64021,VCAP,5uM,24h
Mouse_PFC_Female,STK151112,-0.2281958,InputSig,NA,NA,LINCSCP_207815,H1299,10uM,6h
Mouse_PFC_Female,Homosalate,-0.22803025,InputSig,NA,NA,LINCSCP_6762,A549,10uM,24h
Mouse_PFC_Female,Alisertib,-0.22800505,InputSig,NA,NA,LINCSCP_79346,A375,1.11uM,24h
Mouse_PFC_Female,CHEMBL2357390,-0.22794892,InputSig,NA,NA,LINCSCP_48993,PC3,10uM,24h
Mouse_PFC_Female,"Forskolin, NKH477",-0.22791914,InputSig,NA,NA,LINCSCP_153849,PC3,0.37uM,24h
Mouse_PFC_Female,MLS000589843,-0.22775268,InputSig,NA,NA,LINCSCP_227760,HT29,10uM,6h
Mouse_PFC_Female,Etoposide,-0.22740996,InputSig,NA,NA,LINCSCP_1904,A375,10uM,6h
Mouse_PFC_Female,Tacalcitol,-0.22734297,InputSig,NA,NA,LINCSCP_125710,HT29,10uM,24h
Mouse_PFC_Female,Tyrphostin A9,-0.2272666,InputSig,NA,NA,LINCSCP_6613,A549,10uM,6h
Mouse_PFC_Female,Taranabant,-0.2272089,InputSig,NA,NA,LINCSCP_92552,HA1E,0.04uM,24h
Mouse_PFC_Female,331771-20-1,-0.22719542,InputSig,NA,NA,LINCSCP_70646,A375,1.11uM,24h
Mouse_PFC_Female,BRD-K71451869-001-01-2,-0.22703858,InputSig,NA,NA,LINCSCP_34613,MCF7,10uM,6h
Mouse_PFC_Female,WZ 4002,-0.22701098,InputSig,NA,NA,LINCSCP_20498,HCC515,10uM,6h
Mouse_PFC_Female,761437-28-9,-0.22697653,InputSig,NA,NA,LINCSCP_100345,HCC515,0.37uM,24h
Mouse_PFC_Female,SPOX1_002925,-0.22694561,InputSig,NA,NA,LINCSCP_46292,PC3,10uM,24h
Mouse_PFC_Female,SCHEMBL10028379,-0.22684175,InputSig,NA,NA,LINCSCP_2062,A375,10uM,6h
Mouse_PFC_Female,Rotenone,-0.2265891,InputSig,NA,NA,LINCSCP_21639,HEPG2,0.5uM,6h
Mouse_PFC_Female,BRD-K18891555,-0.22649287,InputSig,NA,NA,LINCSCP_278790,PC3,10uM,24h
Mouse_PFC_Female,VX-702,-0.2263283,InputSig,NA,NA,LINCSCP_6357,A549,10uM,24h
Mouse_PFC_Female,CHEMBL1476499,-0.22629068,InputSig,NA,NA,LINCSCP_31415,MCF7,10uM,24h
Mouse_PFC_Female,Anastrozole,-0.22627967,InputSig,NA,NA,LINCSCP_73313,A375,10uM,24h
Mouse_PFC_Female,GSK 1059615,-0.22621037,InputSig,NA,NA,LINCSCP_70251,A375,10uM,24h
Mouse_PFC_Female,MK-2206,-0.22618001,InputSig,NA,NA,LINCSCP_69422,A375,10uM,24h
Mouse_PFC_Female,MLS001173269,-0.22586325,InputSig,NA,NA,LINCSCP_1844,A375,10uM,6h
Mouse_PFC_Female,"1-(1,3-Benzodioxol-5-ylcarbonyl)piperidine",-0.22571195,InputSig,NA,NA,LINCSCP_152728,PC3,0.37uM,24h
Mouse_PFC_Female,SCHEMBL15556278,-0.22560066,InputSig,NA,NA,LINCSCP_24583,HS578T,10uM,6h
Mouse_PFC_Female,AO-476/43380301,-0.22557777,InputSig,NA,NA,LINCSCP_20410,HCC515,10uM,6h
Mouse_PFC_Female,Etravirine (TMC125),-0.22557345,InputSig,NA,NA,LINCSCP_109930,HELA,3.33uM,24h
Mouse_PFC_Female,CHEMBL2362360,-0.22549341,InputSig,NA,NA,LINCSCP_47160,PC3,10uM,24h
Mouse_PFC_Female,5-Nitroso-8-cinnolinol,-0.22543617,InputSig,NA,NA,LINCSCP_43575,NPC,10uM,6h
Mouse_PFC_Female,172985-18-1,-0.22543001,InputSig,NA,NA,LINCSCP_203448,ASC,10uM,24h
Mouse_PFC_Female,Tyrphostin AG 126,-0.22541081,InputSig,NA,NA,LINCSCP_16687,HA1E,10uM,6h
Mouse_PFC_Female,(-)-Tramadol,-0.2253023,InputSig,NA,NA,LINCSCP_2623,A375,10uM,6h
Mouse_PFC_Female,Skiii,-0.22523038,InputSig,NA,NA,LINCSCP_23045,HEPG2,10uM,6h
Mouse_PFC_Female,BRD-K79564569,-0.22517172,InputSig,NA,NA,LINCSCP_38232,MCF7,0.5uM,24h
Mouse_PFC_Female,Dexfenfluramine,-0.22513741,InputSig,NA,NA,LINCSCP_244282,MCF7,10uM,6h
Mouse_PFC_Female,KO143,-0.22503587,InputSig,NA,NA,LINCSCP_54286,SW620,40uM,6h
Mouse_PFC_Female,"16,16-Dimethyl prostaglandin e2",-0.22499185,InputSig,NA,NA,LINCSCP_30887,MCF7,10uM,6h
Mouse_PFC_Female,Doxifluridine,-0.22494489,InputSig,NA,NA,LINCSCP_125282,HT29,0.12uM,24h
Mouse_PFC_Female,Risperidone,-0.22483223,InputSig,NA,NA,LINCSCP_158300,PC3,0.04uM,24h
Mouse_PFC_Female,RO-281675,-0.22478421,InputSig,NA,NA,LINCSCP_12808,DV90,100uM,6h
Mouse_PFC_Female,NCGC00011767,-0.22467383,InputSig,NA,NA,LINCSCP_22214,HEPG2,10uM,6h
Mouse_PFC_Female,MLN 2238,-0.22450551,InputSig,NA,NA,LINCSCP_37046,MCF7,1uM,24h
Mouse_PFC_Female,Saquinavir,-0.22445128,InputSig,NA,NA,LINCSCP_239159,MCF7,10uM,6h
Mouse_PFC_Female,Broad-Sai-686,-0.22438747,InputSig,NA,NA,LINCSCP_49558,PC3,0.37uM,24h
Mouse_PFC_Female,AT 7867,-0.22437395,InputSig,NA,NA,LINCSCP_133594,MCF7,0.37uM,24h
Mouse_PFC_Female,Emetine,-0.22431731,InputSig,NA,NA,LINCSCP_50418,PHH,3uM,6h
Mouse_PFC_Female,Tivozanib,-0.22426815,InputSig,NA,NA,LINCSCP_129418,JURKAT,3.33uM,24h
Mouse_PFC_Female,848193-68-0,-0.22419164,InputSig,NA,NA,LINCSCP_10425,A673,20uM,6h
Mouse_PFC_Female,DC-45-A2,-0.224113,InputSig,NA,NA,LINCSCP_1026,A375,10uM,6h
Mouse_PFC_Female,IWR-1-ENDO,-0.22406021,InputSig,NA,NA,LINCSCP_9847,A549,10uM,6h
Mouse_PFC_Female,CYTO7H11,-0.22399137,InputSig,NA,NA,LINCSCP_9764,A549,10uM,6h
Mouse_PFC_Female,Clobetasol Propionate,-0.22396822,InputSig,NA,NA,LINCSCP_20717,HCC515,10uM,6h
Mouse_PFC_Female,BRD-A28746609,-0.22378801,InputSig,NA,NA,LINCSCP_74027,A375,0.04uM,24h
Mouse_PFC_Female,BAS 00535043,-0.22372959,InputSig,NA,NA,LINCSCP_46328,PC3,10uM,6h
Mouse_PFC_Female,INCA-6,-0.22368158,InputSig,NA,NA,LINCSCP_33747,MCF7,10uM,6h
Mouse_PFC_Female,Securinine,-0.22347154,InputSig,NA,NA,LINCSCP_32813,MCF7,10uM,24h
Mouse_PFC_Female,GSK-923295,-0.223419,InputSig,NA,NA,LINCSCP_73703,A375,1.11uM,24h
Mouse_PFC_Female,Triciribine,-0.22340931,InputSig,NA,NA,LINCSCP_23099,HEPG2,10uM,6h
Mouse_PFC_Female,Nocodazole,-0.22333732,InputSig,NA,NA,LINCSCP_34270,MCF7,10uM,24h
Mouse_PFC_Female,CHEMBL1965031,-0.22333499,InputSig,NA,NA,LINCSCP_23278,HEPG2,10uM,6h
Mouse_PFC_Female,VU0418934-2,-0.22326208,InputSig,NA,NA,LINCSCP_45548,PC3,10uM,24h
Mouse_PFC_Female,Fluorouracil,-0.22321788,InputSig,NA,NA,LINCSCP_72291,A375,10uM,24h
Mouse_PFC_Female,AGK 2,-0.22299551,InputSig,NA,NA,LINCSCP_17693,HCC15,10uM,6h
Mouse_PFC_Female,Topotecan,-0.22298112,InputSig,NA,NA,LINCSCP_34670,MCF7,10uM,24h
Mouse_PFC_Female,MLS002264464,-0.22287183,InputSig,NA,NA,LINCSCP_21844,HEPG2,10uM,6h
Mouse_PFC_Female,HG-9-91-01,-0.22273942,InputSig,NA,NA,LINCSCP_86738,CD34,10uM,24h
Mouse_PFC_Female,KUC103424N,-0.22273078,InputSig,NA,NA,LINCSCP_22147,HEPG2,10uM,6h
Mouse_PFC_Female,SPOX1_002285,-0.22265528,InputSig,NA,NA,LINCSCP_203530,ASC,10uM,24h
Mouse_PFC_Female,AC1OAV9H,-0.22262048,InputSig,NA,NA,LINCSCP_46268,PC3,10uM,24h
Mouse_PFC_Female,Trimethoprim,-0.22250567,InputSig,NA,NA,LINCSCP_74830,A375,10uM,24h
Mouse_PFC_Female,MLS000583957,-0.22249438,InputSig,NA,NA,LINCSCP_26579,HT29,10uM,6h
Mouse_PFC_Female,SCHEMBL14379041,-0.22248482,InputSig,NA,NA,LINCSCP_54276,SW620,10uM,6h
Mouse_PFC_Female,CX-4945 (Silmitasertib),-0.22244189,InputSig,NA,NA,LINCSCP_108353,HELA,10uM,24h
Mouse_PFC_Female,N6022,-0.22231682,InputSig,NA,NA,LINCSCP_141340,MCF7,0.04uM,24h
Mouse_PFC_Female,BRD-K11169037,-0.22230686,InputSig,NA,NA,LINCSCP_42955,NPC,10uM,24h
Mouse_PFC_Female,CHEMDIV3_016432,-0.22229053,InputSig,NA,NA,LINCSCP_23714,HEPG2,3uM,6h
Mouse_PFC_Female,Primaquine,-0.22228977,InputSig,NA,NA,LINCSCP_26790,HT29,10uM,6h
Mouse_PFC_Female,MLS002264511,-0.22226518,InputSig,NA,NA,LINCSCP_22120,HEPG2,10uM,6h
Mouse_PFC_Female,SA-426029,-0.22225344,InputSig,NA,NA,LINCSCP_252588,MCF7,10uM,24h
Mouse_PFC_Female,MLS002264410,-0.22218216,InputSig,NA,NA,LINCSCP_22015,HEPG2,10uM,6h
Mouse_PFC_Female,BRD-K87758256,-0.2221295,InputSig,NA,NA,LINCSCP_64029,VCAP,5uM,24h
Mouse_PFC_Female,BRD-K74750574,-0.22198372,InputSig,NA,NA,LINCSCP_304872,VCAP,5uM,6h
Mouse_PFC_Female,Parbendazole,-0.22182054,InputSig,NA,NA,LINCSCP_37424,MCF7,10uM,24h
Mouse_PFC_Female,Dacomitinib,-0.22180588,InputSig,NA,NA,LINCSCP_116989,HT29,10uM,24h
Mouse_PFC_Female,"Rhodanine derivative, 43",-0.22178591,InputSig,NA,NA,LINCSCP_10710,ASC,10uM,24h
Mouse_PFC_Female,Tesmilifene,-0.22168712,InputSig,NA,NA,LINCSCP_262403,NPC,10uM,24h
Mouse_PFC_Female,SCHEMBL10195776,-0.22156697,InputSig,NA,NA,LINCSCP_412,A375,10uM,6h
Mouse_PFC_Female,Reserpine,-0.22148868,InputSig,NA,NA,LINCSCP_127870,HT29,10uM,24h
Mouse_PFC_Female,MLS002276520,-0.22148155,InputSig,NA,NA,LINCSCP_22258,HEPG2,10uM,6h
Mouse_PFC_Female,GF-109203,-0.2213478,InputSig,NA,NA,LINCSCP_43598,NPC,10uM,6h
Mouse_PFC_Female,NCGC00170421-01,-0.22133415,InputSig,NA,NA,LINCSCP_3127,A375,10uM,6h
Mouse_PFC_Female,CHEMBL2136858,-0.22113024,InputSig,NA,NA,LINCSCP_47110,PC3,10uM,24h
Mouse_PFC_Female,NSC653260,-0.22109259,InputSig,NA,NA,LINCSCP_26930,HT29,10uM,6h
Mouse_PFC_Female,MLS002548992,-0.2210916,InputSig,NA,NA,LINCSCP_22091,HEPG2,10uM,6h
Mouse_PFC_Female,Amthamine,-0.22098393,InputSig,NA,NA,LINCSCP_180348,A375,10uM,6h
Mouse_PFC_Female,BRD-K94544211,-0.22089623,InputSig,NA,NA,LINCSCP_47169,PC3,10uM,24h
Mouse_PFC_Female,Proscillaridin-A,-0.22085901,InputSig,NA,NA,LINCSCP_47901,PC3,10uM,6h
Mouse_PFC_Female,COL-3,-0.22075844,InputSig,NA,NA,LINCSCP_49421,PC3,3uM,6h
Mouse_PFC_Female,Clofarabine,-0.22065176,InputSig,NA,NA,LINCSCP_167219,YAPC,0.37uM,24h
Mouse_PFC_Female,Solifenacin succinate,-0.22062732,InputSig,NA,NA,LINCSCP_102447,HELA,10uM,24h
Mouse_PFC_Female,Adarotene,-0.22051496,InputSig,NA,NA,LINCSCP_170269,YAPC,3.33uM,24h
Mouse_PFC_Female,AC1O9ZP5,-0.22044714,InputSig,NA,NA,LINCSCP_10793,ASC,10uM,24h
Mouse_PFC_Female,CHEMBL2139291,-0.22034117,InputSig,NA,NA,LINCSCP_3025,A375,10uM,6h
Mouse_PFC_Female,RG2833 (RGFP109),-0.22033003,InputSig,NA,NA,LINCSCP_138701,MCF7,0.04uM,24h
Mouse_PFC_Female,Broad-Sai-560,-0.22022063,InputSig,NA,NA,LINCSCP_24104,HEPG2,3.33uM,24h
Mouse_PFC_Female,Pimecrolimus,-0.22005558,InputSig,NA,NA,LINCSCP_79606,A375,0.04uM,24h
Mouse_PFC_Female,Lexibulin,-0.22003524,InputSig,NA,NA,LINCSCP_167580,YAPC,0.12uM,24h
Mouse_PFC_Female,STOCK1S-03920,-0.21995979,InputSig,NA,NA,LINCSCP_16522,HA1E,10uM,6h
Mouse_PFC_Female,2-Bromo-n-(2-phenylethyl)acetamide,-0.21989198,InputSig,NA,NA,LINCSCP_43318,NPC,10uM,6h
Mouse_PFC_Female,Bardoxolone Methyl,-0.21988132,InputSig,NA,NA,LINCSCP_167546,YAPC,10uM,24h
Mouse_PFC_Female,BRD-K41423946,-0.21987306,InputSig,NA,NA,LINCSCP_305547,VCAP,5uM,24h
Mouse_PFC_Female,CC-401,-0.21969627,InputSig,NA,NA,LINCSCP_101015,HCC515,0.04uM,24h
Mouse_PFC_Female,Ruxolitinib,-0.21963832,InputSig,NA,NA,LINCSCP_81332,A549,0.12uM,24h
Mouse_PFC_Female,Tamibarotene,-0.2195852,InputSig,NA,NA,LINCSCP_22538,HEPG2,10uM,6h
Mouse_PFC_Female,ZINC12496510,-0.21956056,InputSig,NA,NA,LINCSCP_34706,MCF7,10uM,6h
Mouse_PFC_Female,CHEMBL2133926,-0.21954745,InputSig,NA,NA,LINCSCP_47288,PC3,10uM,24h
Mouse_PFC_Female,sorafenib,-0.2194811,InputSig,NA,NA,LINCSCP_24316,HS578T,0.5uM,24h
Mouse_PFC_Female,BGT-226,-0.2194783,InputSig,NA,NA,LINCSCP_117152,HT29,3.33uM,24h
Mouse_PFC_Female,Lidoflazine,-0.2194319,InputSig,NA,NA,LINCSCP_158611,PC3,0.12uM,24h
Mouse_PFC_Female,WH-4025,-0.21928306,InputSig,NA,NA,LINCSCP_20552,HCC515,10uM,6h
Mouse_PFC_Female,Artemether,-0.21923876,InputSig,NA,NA,LINCSCP_238910,MCF7,10uM,24h
Mouse_PFC_Female,CHEMBL3183436,-0.21917981,InputSig,NA,NA,LINCSCP_250462,MCF7,1uM,24h
Mouse_PFC_Female,BRD-K78738487,-0.21913941,InputSig,NA,NA,LINCSCP_59920,VCAP,5uM,24h
Mouse_PFC_Female,BG-51,-0.21883416,InputSig,NA,NA,LINCSCP_49357,PC3,10uM,6h
Mouse_PFC_Female,MLS003429131,-0.21881995,InputSig,NA,NA,LINCSCP_21836,HEPG2,10uM,6h
Mouse_PFC_Female,2-(Ethylmercuriothio)benzoic acid,-0.21881417,InputSig,NA,NA,LINCSCP_110497,HELA,10uM,24h
Mouse_PFC_Female,BRD-K08121566,-0.21880989,InputSig,NA,NA,LINCSCP_309725,VCAP,10uM,24h
Mouse_PFC_Female,BRD-K26715911,-0.21875388,InputSig,NA,NA,LINCSCP_275785,PC3,5uM,24h
Mouse_PFC_Female,Peruvoside,-0.21854585,InputSig,NA,NA,LINCSCP_64836,VCAP,0.5uM,24h
Mouse_PFC_Female,BRD-K30126976,-0.21848243,InputSig,NA,NA,LINCSCP_258946,NEU,10uM,24h
Mouse_PFC_Female,Piretanide,-0.21844388,InputSig,NA,NA,LINCSCP_55714,VCAP,10uM,24h
Mouse_PFC_Female,TPCA-1,-0.21838417,InputSig,NA,NA,LINCSCP_86522,CD34,10uM,24h
Mouse_PFC_Female,CHEMDIV1_016684,-0.21826899,InputSig,NA,NA,LINCSCP_46196,PC3,10uM,24h
Mouse_PFC_Female,Albendazole,-0.21817204,InputSig,NA,NA,LINCSCP_34312,MCF7,10uM,24h
Mouse_PFC_Female,BRD-K29251608,-0.21793969,InputSig,NA,NA,LINCSCP_277859,PC3,10uM,24h
Mouse_PFC_Female,Cnqx,-0.21775777,InputSig,NA,NA,LINCSCP_119762,HT29,10uM,24h
Mouse_PFC_Female,BRD-K30758067,-0.21765236,InputSig,NA,NA,LINCSCP_27883,HT29,5uM,24h
Mouse_PFC_Female,Apoptosis Activator II,-0.21764149,InputSig,NA,NA,LINCSCP_14026,HA1E,10uM,24h
Mouse_PFC_Female,BRD-K07569193,-0.21760672,InputSig,NA,NA,LINCSCP_252578,MCF7,0.5uM,24h
Mouse_PFC_Female,PF-04217903,-0.21744122,InputSig,NA,NA,LINCSCP_201950,A549,0.001uM,6h
Mouse_PFC_Female,Parthenolide,-0.21742707,InputSig,NA,NA,LINCSCP_2928,A375,10uM,6h
Mouse_PFC_Female,179324-69-7,-0.21740827,InputSig,NA,NA,LINCSCP_102266,HELA,20uM,24h
Mouse_PFC_Female,CHEMBL2381524,-0.21720018,InputSig,NA,NA,LINCSCP_49594,PC3,0.12uM,24h
Mouse_PFC_Female,Docetaxel Intermediate,-0.21717981,InputSig,NA,NA,LINCSCP_1920,A375,10uM,6h
Mouse_PFC_Female,Cabozantinib,-0.21708441,InputSig,NA,NA,LINCSCP_86578,CD34,10uM,24h
Mouse_PFC_Female,Orlistat,-0.21706467,InputSig,NA,NA,LINCSCP_46107,PC3,10uM,24h
Mouse_PFC_Female,KUC103904N,-0.21704658,InputSig,NA,NA,LINCSCP_22227,HEPG2,10uM,6h
Mouse_PFC_Female,OTSSP167,-0.21696395,InputSig,NA,NA,LINCSCP_140218,MCF7,0.04uM,24h
Mouse_PFC_Female,Lonidamine,-0.21677235,InputSig,NA,NA,LINCSCP_54329,SW620,100uM,6h
Mouse_PFC_Female,CID755673,-0.21676924,InputSig,NA,NA,LINCSCP_190673,A549,10uM,6h
Mouse_PFC_Female,BRD-K61606206,-0.21655194,InputSig,NA,NA,LINCSCP_64203,VCAP,5uM,24h
Mouse_PFC_Female,BMN 673,-0.21647051,InputSig,NA,NA,LINCSCP_176185,YAPC,10uM,24h
Mouse_PFC_Female,MLS000517073,-0.21643505,InputSig,NA,NA,LINCSCP_3118,A375,10uM,6h
Mouse_PFC_Female,MLS000709026,-0.21635131,InputSig,NA,NA,LINCSCP_52981,SKLU1,40uM,6h
Mouse_PFC_Female,AC1MSUFC,-0.21632596,InputSig,NA,NA,LINCSCP_57022,VCAP,40uM,6h
Mouse_PFC_Female,Bepotastine Besilate,-0.21630545,InputSig,NA,NA,LINCSCP_97954,HA1E,10uM,24h
Mouse_PFC_Female,Doxorubicin,-0.21627778,InputSig,NA,NA,LINCSCP_175548,YAPC,0.12uM,24h
Mouse_PFC_Female,IN1436,-0.21620409,InputSig,NA,NA,LINCSCP_27077,HT29,10uM,6h
