Gene,SRR5961854,SRR5961858,SRR5961859,SRR5961863,SRR5961865,SRR5961867,SRR5961870,SRR5961871,SRR5961877
APOBEC2,0.465696959,0.640527544,0.410579328,0.342343913,0.709512092,0.475569255,0.82061452,0.712974204,0.619468395
APOBEC3AP1,0.435917003,0.201056952,0.131404891,0.296940597,0.494912669,0.249669204,0.312536403,0.17406467,0.140433683
APOBEC3C,0.096306725,0.22562194,0.287546693,0.558901786,0.44985839,0.481389187,0.090185623,0.514838714,0.265936103
APOBEC3F,0.238648339,0.317983467,0.407655969,0.325127857,0.578018713,0.298220944,0.130363468,0.231428116,0.19220554
APOBEC3G,0.307314335,1.411118884,0.914031151,0.806903797,0.762939615,0.921666463,0.923300344,0.645118387,0.653422718
APOBEC4,6.669350066,4.719477944,4.284043794,2.655309426,2.858212982,3.425008336,3.72636083,4.878039185,3.728125048
APOBR,0.324590988,0.278825572,0.844894592,0.428813314,0.411806626,0.33479501,0.202640335,0.380898877,0.55770259
APOC1,2.501865957,4.124341827,1.642599639,3.062920606,5.107872267,1.39678353,1.903311168,2.391054257,1.755462177
APOD,43.65570149,57.44453701,62.90345829,53.63296601,57.48739224,65.09153292,46.96200743,78.47895116,45.06235736
APOE,123.7487266,155.6281338,52.49435219,87.38898854,176.8118982,74.87543339,97.77704858,111.8804623,101.4722434
APOL1,2.069706969,2.002307009,1.412383136,3.230957482,4.111330546,2.65458295,2.293721361,2.106466346,2.225766071
APOL2,36.98317132,48.28611365,50.67712095,61.91690257,60.05687813,55.2790169,66.32016618,50.89705187,62.78216315
APOL3,2.835385823,5.728370349,2.490707617,4.14161317,5.982471248,5.162555764,4.758325884,3.201477401,3.691424343
APOL4,0.265125265,0.409208768,0.200585083,0.556285528,0.377733651,0.337803394,0.085192171,0.327385014,0.321550837
APOL6,11.04375331,15.03722841,8.854371514,9.928092119,17.63448525,11.89081404,13.4043257,16.90907382,13.37666622
APOLD1,25.94902538,53.56981661,11.78440954,13.44438312,34.89846364,22.85329052,20.39518179,20.99873972,16.69562367
APOO,15.68259694,18.67244344,21.67952791,21.42524337,21.5334629,21.64097327,20.75846025,17.71719916,22.98640011
APOOL,50.00521955,48.97463232,46.71184143,44.89093429,46.15305691,44.31908066,43.59041718,51.41768973,45.01339565
APP,1543.800506,920.5891146,1328.104831,1327.387535,1163.125973,1242.303134,1251.84405,1194.635095,1290.036658
APPAT,2.130392371,3.065876999,4.869619183,2.613405,1.193451191,2.100777112,1.139993157,1.375638645,1.848863824
APPBP2,128.3959755,143.4414414,106.5206629,142.0491223,147.1334863,144.1907602,165.3954252,152.5059487,166.8821091
APPL1,165.5614425,194.3014098,170.3128585,200.2480558,199.5150266,206.8659709,214.9761173,190.9803314,209.3233799
APPL2,46.70651866,63.88840746,33.90800836,35.93637506,50.15551015,40.03040834,41.12529291,48.05175413,43.94363183
APRG1,2.966667314,4.061488131,3.25775717,2.047097336,1.764277923,2.802483153,2.184868283,2.429660823,2.218664567
APRT,1.442282848,2.476796388,3.368772974,2.965926064,2.6034854,2.856495734,3.196027577,2.446468142,2.805382109
APTR,3.395823402,3.422329817,3.394806019,3.743922893,3.469396005,2.592396398,2.145047986,2.772530135,2.323232774
APTX,15.54871485,17.24069185,18.28000961,18.98868891,18.71636794,18.76621711,16.94331259,18.97067402,19.4669918
AQP1,10.13185988,8.191076493,5.870155089,8.457031956,5.876557733,16.43365617,14.57474875,48.01127377,11.44708554
AQP11,5.559311531,3.918407483,3.303632615,4.292967048,3.742405138,4.88350761,4.768410461,5.39384248,4.721183575
AQP3,0.099938622,0.351195812,0.367249953,0.212187424,0.535982359,0.404392133,0.249564486,0.508193011,0.31276036
AQP4,518.7568626,771.7747085,93.62938575,233.9477734,811.5732657,327.2793935,565.8733978,1098.539044,557.6981425
AQP4-AS1,2.549543581,3.937964177,1.763486595,2.599562873,1.436076139,1.037293711,1.036433523,2.01580736,2.750577918
AQP6,0.178264664,0.785663346,0.304509366,0.728588455,0.526215185,0.222763991,0.535581349,0.599965199,0.34457518
AQP7B,0.473165097,0.581964801,0.591663369,0.390683007,0.143253815,0.328488311,0.330267258,0.311897801,0.59279661
AQP7P1,0.565234875,0.684170126,0.259637462,0.133343769,0.130383649,0.269078729,0.294060804,0.049132449,0.086711586
AQP9,4.289563731,4.323985042,2.63622112,3.97722229,4.86116413,4.436902355,3.066949535,2.562169815,3.042743504
AQR,64.17373385,71.51482958,57.38858252,65.59499666,77.18828047,74.67897878,75.16970631,65.29624288,80.8181916
AR,7.92898922,6.771812913,8.203822594,7.156115594,5.742313228,7.01099576,6.82711166,6.806891435,8.457270042
ARAF,4.824255553,4.563312375,5.032878172,5.199506954,5.146351297,5.745038329,5.601015895,5.810994752,5.476125708
ARAP1,32.80574939,35.50976212,36.23361417,39.42030924,34.8635052,35.50951863,28.06256784,32.82986561,26.50394869
ARAP2,195.0782228,226.5273595,158.7825272,198.0445065,193.8432122,226.4438477,235.5004958,240.7225419,206.2782027
ARAP3,3.408374598,3.952381675,7.015801542,3.829232852,3.367731945,3.231519557,2.633077295,2.707332016,2.830072796
ARC,6.823106213,5.693259931,2.899438992,5.420267607,3.676470915,4.306983293,2.052408368,2.016379989,3.272958137
ARCN1,103.5571642,105.1194686,98.97246087,120.902202,133.4017003,127.1170765,130.8197245,119.623767,130.262249
AREL1,66.46875251,53.79481808,63.87190141,62.13338926,69.26745636,60.26030095,62.11837217,49.68869523,58.89928621
ARF1,125.5636803,85.92661553,125.6105561,135.8720569,128.5968482,124.4825867,124.3480584,129.0787473,124.6617914
ARF3,231.8678612,183.6503944,226.8249028,215.3783724,221.0763584,197.0057091,186.2120627,194.0060262,207.858633
ARF4,41.80430105,45.24630439,41.78232802,50.6852715,56.65509447,54.96258606,58.599312,52.27359098,57.75656945
ARF5,8.071105736,6.125156558,7.170521446,7.231313255,7.388507335,8.146573961,7.660859501,6.456580859,7.886545285
ARF6,32.72658202,28.00328511,30.51652609,32.20985171,33.43242091,31.06880992,33.60903074,34.92751958,32.38838825
ARFGAP1,18.87189394,17.22499675,22.67731499,19.17939738,16.79468618,17.03351342,15.23363157,17.19487838,17.45398284
ARFGAP2,47.90155794,53.36409171,52.40717499,56.23309832,61.36570261,59.90042012,58.57403951,55.39227759,63.26542133
ARFGAP3,26.925913,33.0282873,26.82006477,30.09051147,41.2111628,33.91849888,34.22232019,33.66066298,36.3568412
ARFGEF1,169.763325,169.98647,174.4699479,173.9361556,161.5565859,176.2721025,180.0491814,159.8905471,184.8986928
ARFGEF1-DT,0.782701674,0.779309384,0.966235837,0.87245262,0.677051513,0.34931558,0.274857901,0.318916515,1.008611067
ARFGEF2,222.8649816,201.387389,225.3204582,236.1925074,203.2611186,256.063516,261.4658799,212.8380147,274.1277786
ARFGEF3,423.802956,310.8524886,349.8954366,344.0167971,377.3686194,392.3501418,368.3453556,401.9256336,349.8978644
ARFIP1,18.09961062,23.99589074,15.14221285,19.44599476,23.53287219,22.0087674,23.39251949,23.46270875,23.40701816
ARFIP2,23.96279137,24.47618429,24.70528992,27.72414676,26.2566454,28.71827582,28.22198856,24.36963665,30.2721565
ARFRP1,11.53171579,14.30167156,15.46188057,15.65591879,14.0204067,13.23952196,13.06334424,12.25838295,13.84200606
ARG1,0.945008343,0.983960893,0.747589576,1.174127475,0.890112007,0.949723427,0.573575539,0.657150883,0.695865108
ARG2,20.20528534,22.97795565,19.8663365,25.7353458,23.20062975,20.84167433,21.99165638,18.96789538,25.97840447
ARGFX,0.173861688,0.305484985,0.698795904,0.246092806,0.180472315,0.289682562,0.271352194,0.306033089,0.22404299
ARGFXP2,1.452643731,1.536197948,1.440541327,0.726377131,0.558994764,1.266723492,0.904758467,1.201920758,0.804749351
ARGLU1,110.2955858,129.6930044,105.8388015,107.4525848,92.03505155,93.28936377,92.21953484,81.43428111,91.22654434
ARHGAP1,21.75519206,15.37792329,18.64936674,15.92566548,17.73230779,19.58213265,15.37475111,20.68015979,13.58752658
ARHGAP10,23.61020045,54.80686783,52.02882705,43.85076747,54.59629721,30.20479748,29.41336387,18.67070526,22.46059051
ARHGAP12,95.13757361,126.3943635,90.42074821,101.7404652,109.6286952,115.8231512,119.3635708,100.0803735,122.497859
ARHGAP15,1.727933518,3.289085113,3.546920822,2.613955458,1.681531479,2.210680186,1.870938318,2.224819889,2.703805092
ARHGAP17,12.3602049,11.70139049,12.23939621,10.31073812,10.86708278,11.06875938,9.392511367,14.59683984,9.194797856
ARHGAP18,6.083010279,10.63536479,5.703184794,7.53695046,9.079179589,8.20574149,6.339462571,7.031756901,7.508848953
ARHGAP19,4.721219841,6.433209832,3.761971274,3.914128384,8.317908436,6.169228336,5.729445119,8.052799723,5.906521701
ARHGAP19-SLIT1,1.072351421,0.917515258,1.024420705,0.800726959,0.225851393,0.569677652,0.42447834,0.879444618,0.460620586
ARHGAP20,99.15060712,77.68789611,87.9559838,90.98639147,73.79545972,79.08310545,88.69322082,67.8157307,81.7536543
ARHGAP21,547.7148928,647.4009756,730.7815663,630.8324137,477.8732432,597.3781848,512.6503615,522.1717172,522.631364
ARHGAP22,11.09775762,11.9410346,16.83570821,14.15695134,7.154269165,9.817628407,9.556149402,7.593221902,8.478237171
ARHGAP23,1.604650182,0.582082613,1.628724589,1.86100448,0.761189953,1.158155704,1.10679882,1.66704128,1.153011059
ARHGAP24,44.02945639,42.11190827,33.32562839,29.04686001,35.98820337,40.91962896,40.65476423,36.33629932,31.38029972
ARHGAP25,4.31169196,7.496785058,7.307757657,6.112182571,6.070863011,4.955227358,6.90980972,5.90293159,5.221456968
ARHGAP26,341.2369078,266.7878222,321.2479127,275.6914847,267.8797966,314.2367571,287.9655895,272.7674132,288.5686707
ARHGAP26-AS1,0.747212855,0.735221737,0.696752889,0.266526196,0.524838656,0.697189476,0.31020973,0.832018399,0.519954764
ARHGAP26-IT1,1.755379482,2.15296424,1.090908531,0.628471486,0.589510415,1.327199707,1.160336723,1.198237282,1.216554297
ARHGAP27P1,28.79584809,39.13905778,40.97314513,29.04701818,19.99217891,22.59237246,19.78878342,21.41350822,18.33002701
ARHGAP27P2,0.223577964,0.114578141,0.292051079,0.055381163,0.270758739,0,0.106864766,0.076522479,0.306115557
ARHGAP28,1.690843471,2.840755103,2.252370385,1.634286856,3.251175459,2.93221602,2.171487296,1.763697572,1.725307528
ARHGAP29,35.70197547,38.35625332,28.43979855,28.37385834,30.226147,27.91515721,32.17908422,27.90357113,32.44016422
ARHGAP30,1.478461328,3.191511086,2.061623088,2.376698456,3.562640421,2.362817661,2.208595467,2.506017195,2.041270971
ARHGAP31,28.55866208,34.04004645,20.67031689,21.54320278,35.8302176,24.09676886,23.939054,28.28907289,26.20381757
ARHGAP31-AS1,0.302502671,0.744120425,0.19895529,0.231605314,0.249776328,0.664389853,0.330488763,0.426691719,0.248063025
ARHGAP32,499.0613503,357.3247149,472.3100342,347.9387046,453.3479608,434.9855945,418.0824476,400.3585693,394.6203659
ARHGAP33,8.606333961,7.012187459,11.38442001,7.825681637,6.167742084,5.626926705,5.341005797,5.953404545,3.228839117
ARHGAP35,401.2239125,273.6071812,396.1071064,377.7730838,334.8724043,323.9943828,313.0306208,352.6794247,319.3420675
ARHGAP36,0.886388732,1.583780668,0.446658053,0.930680981,2.114836714,0.947842855,0.838310493,1.859511676,2.386738982
ARHGAP39,13.70029336,9.523214607,15.83971006,11.73102483,10.3781673,10.96728031,10.10171068,8.940816293,10.60727714
ARHGAP4,1.394121503,2.108428909,2.589988917,1.933845293,2.00722187,1.961508389,1.167709173,1.696555719,1.477125185
ARHGAP42,15.37360635,16.2301815,9.676425914,10.59107481,18.97134106,12.52957545,12.58933078,15.60466702,12.6639011
ARHGAP44,70.53753364,52.10568521,82.65115104,72.98887226,57.15896812,60.48969615,63.36512719,60.51229408,57.22163611
ARHGAP44-AS1,0.116476124,0.191011565,0.140444464,0.201961239,0.176319526,0.266844386,0.238597378,0.119596425,0.112570771
ARHGAP45,2.380608501,2.366805038,3.109695031,3.272759092,3.171276807,2.355103858,1.999404169,2.783880722,1.687244948
ARHGAP5,561.0774741,682.8868351,350.3523483,465.681436,675.0342861,495.9875483,571.8526097,641.6203354,529.2727103
ARHGAP5-AS1,3.254275217,3.855627092,1.498125611,2.556783724,3.437534758,2.746911852,2.913190268,3.035604386,2.789541558
ARHGAP6,3.091553474,4.18323706,4.635981399,3.434037036,5.355697867,3.903705671,2.589974539,4.390663354,3.054889298
ARHGAP9,3.886988338,4.272171584,5.451370334,5.394538429,5.208014797,6.269678011,5.406124742,4.591829553,5.115452825
ARHGDIA,44.25965319,21.50947308,44.5831248,34.70913627,31.17509018,26.10580758,24.54189609,31.97271418,23.47905358
ARHGDIB,3.338332473,11.96918106,6.428221637,10.51412612,16.81684985,11.44167387,7.960002708,8.712051703,6.935330499
ARHGDIG,20.66858604,19.60515899,28.54242157,23.930129,17.63838671,18.09536894,19.9708517,17.54836246,22.98616147
ARHGEF1,5.129743562,5.377996599,9.867517136,6.275039128,5.884333579,6.040554122,3.8950865,5.711673477,4.788127388
ARHGEF10L,16.42567822,18.21486916,20.7623655,18.32737657,18.46853074,17.25794518,15.77838357,16.46677832,16.41451561
ARHGEF11,120.6818668,95.68477489,142.0630142,116.2811824,106.7128304,107.2638329,102.5086474,100.7336326,103.9878936
ARHGEF12,649.1996776,671.361104,598.4872961,673.7541184,722.0645114,657.6435422,669.8703016,620.5497082,672.0434296
ARHGEF15,0.979625507,1.228505963,1.042245756,1.413121267,1.325922835,1.152154897,0.865648031,0.723173704,1.00247234
ARHGEF16,0.19280183,0.559394753,0.071531199,0.293894095,0.55677917,0.568347686,0.469886839,0.392549621,0.401341954
ARHGEF17,47.64597618,33.0793075,54.00255428,45.70083397,44.78458732,45.7291213,41.52600918,46.14494737,39.17665672
ARHGEF18,28.71042588,20.55941046,29.11081099,30.24082929,27.4844789,24.85138361,23.10162604,28.22082221,24.99426603
ARHGEF19,0.219187759,0.487825631,0.276877328,0.124099866,0.208561639,0.391289308,0.239465956,0.071447499,0.080700406
ARHGEF2,86.04848156,64.66368508,102.8121668,77.01115463,80.92235683,79.25122114,79.02321094,95.67279939,69.22060438
ARHGEF25,59.93983951,54.25264631,71.91544997,64.3668183,52.91021081,52.5088466,49.28266518,50.4876891,55.7697982
ARHGEF26,4.736539261,3.655316279,1.710311734,1.719108045,3.910958485,2.215630319,3.030129146,3.051562233,4.651166283
ARHGEF26-AS1,5.519095659,7.52089189,2.3312164,2.706361267,6.983245024,4.326302379,4.236751667,6.955764797,4.490302405
ARHGEF28,23.93511552,24.95917966,27.67214842,22.21239552,22.22990183,32.23374845,23.08793808,27.72351789,27.97776176
ARHGEF3,108.1944817,75.44492133,84.67521704,87.3216618,94.6430822,95.05686203,88.69757243,83.95106606,102.5204044
ARHGEF33,11.4454778,11.19675971,12.50262948,9.922818475,8.560055852,9.110208833,9.192560485,9.437874364,8.962548638
ARHGEF37,15.74284013,16.38879231,16.15813554,19.86000265,16.45193417,18.61421529,17.52497742,26.11985922,15.84152175
ARHGEF38,0.600932828,0.264397601,0.306331653,0.348534987,0.692245539,0.659362582,0.448360751,0.668868651,0.434407561
ARHGEF39,0.625166758,0.548375459,0.771343478,0.561804347,0.686665954,0.508704029,0.667120362,0.636938387,0.41217113
ARHGEF4,100.1158264,97.65152118,133.1376556,109.4565376,106.1508506,97.82017237,90.8980664,91.32131232,84.76282818
ARHGEF40,9.305599393,13.68007238,8.448658463,10.74190828,14.36929897,11.46543505,9.212370346,11.81906425,10.8272345
ARHGEF5,0.253183908,0.366354213,0.191550643,0.191833123,0.342684345,0.297774076,0.081355078,0.407790588,0.211109283
ARHGEF6,42.78083745,64.69300179,41.223299,47.18375904,56.70728853,45.92077472,49.22545413,53.72597941,47.91945166
ARHGEF7,208.9274096,174.936785,200.4335248,189.1929035,162.2193965,194.0398157,179.8071027,171.5778863,175.2496291
ARHGEF7-AS1,0.736021823,0.473340063,0.371233319,0.371780776,0.506841304,0.601144649,0.362640109,0.55322089,0.409138796
ARHGEF9,257.2729529,229.8940064,274.5075974,278.9474707,263.0495231,272.9022585,246.5846939,238.5904384,262.4807031
ARHGEF9-IT1,0.669910129,0.848917601,0.097910735,0.226281054,0.239695956,0.355148811,0.232873134,0.500259257,0.255055496
ARID1A,87.88882188,52.61366445,66.82224382,55.55687933,59.42487703,54.27238157,49.27979783,65.08304564,42.60633345
ARID1B,111.5915982,75.68664417,109.4609828,86.86541416,84.66186971,83.39956343,86.52016206,93.99002611,77.08251658
ARID2,43.5176974,39.56859556,35.16121084,36.01624213,44.43423153,39.52382694,39.68432695,43.58869181,39.70296416
ARID3A,1.035574276,1.372565754,1.984193838,1.869403714,1.013593675,1.205443977,1.007393711,1.23001601,0.840898722
ARID3B,3.014578018,2.554622606,2.945034677,1.815001671,1.607021013,2.811800895,1.433999893,1.98786073,1.542715351
ARID3C,0.063289192,0.134315479,0.179559479,0.09590628,0.139764158,0.086841462,0.065077086,0.064559922,0.148720142
ARID4A,133.5529543,128.6870049,116.7789555,128.1362565,131.2604215,129.6809664,120.5828174,113.6025226,127.2248522
ARID4B,130.2217754,146.6956256,145.9600914,130.055888,128.94564,137.4498619,121.915586,124.7731085,124.6490881
ARID5A,4.2645683,3.647716134,3.798021766,3.419840591,3.789779411,3.782774519,3.284837079,3.080219914,4.072161238
ARID5B,144.6567656,99.64285602,105.7906777,107.6570801,120.8152934,122.0829183,113.1485957,109.0356804,112.7340295
ARIH1,138.8462322,128.6020027,115.305305,123.4439099,127.8149601,130.4132883,138.3003959,130.5399059,137.3612905
ARIH2,64.34104216,73.62231076,66.55444713,71.50979091,60.63242025,70.87003851,69.11611933,62.82272566,73.06656666
ARIH2OS,0.760062585,1.458102074,1.083621948,0.809918663,0.850987245,0.812401774,0.783377283,0.7722435,0.850078013
ARL1,103.7566887,102.9093868,90.23478762,120.8887838,121.5495308,123.5215213,134.348114,122.2292133,142.8187182
ARL10,21.87122757,16.87295008,17.5576138,15.80130779,17.08814606,17.65728611,18.06551036,20.21679212,8.542288541
ARL11,0.024534061,0.402339054,0.157774161,0.571255462,0.772496056,0.327022689,0.348449843,0.335884112,0.158076353
ARL13A,0.543443495,0.572916885,0.353639262,0.320507487,0.893168599,0.366498741,0.664401259,0.625906899,0.383495619
ARL13B,12.31042796,16.45100721,11.70873584,12.32539638,15.67642212,14.05253818,16.43949539,14.55929694,13.8806138
ARL14EP,44.23415488,54.7692441,42.78436539,55.21749808,62.80888373,51.04244733,56.69369334,47.98980091,60.22959006
ARL15,36.17894009,43.12454184,43.6482862,48.35378813,43.35263691,50.13197386,48.97502805,37.16204211,45.79707296
ARL16,9.30103837,11.50539157,11.43388869,13.26795176,10.74651851,7.828605681,9.274871348,9.02512099,9.78386268
ARL17A,0.811300266,0.221744635,0.966171672,0.163747097,0.418474675,0.200260966,0.147726311,0.095987496,0.271046224
ARL2,3.506541174,4.964415718,4.48159772,5.473956269,5.51435644,5.632321047,5.236549679,5.410791135,6.599144639
ARL2BP,37.77119073,50.16458516,42.93380323,54.86530919,51.00178007,51.5167744,52.1653558,48.51192935,57.20694143
ARL3,51.56811809,54.87762274,57.83872602,56.39387959,57.08669451,57.56842044,57.15955996,48.16553684,55.60482607
ARL4A,25.67068959,30.75532298,28.92099024,31.29195465,51.89185728,40.67181372,36.78221367,39.56068771,37.14003917
ARL4C,64.04286424,57.12024932,58.09540676,63.84135211,72.19713869,60.17079158,60.5518705,59.51034181,59.82662497
ARL4D,6.507029029,4.060430446,5.946727095,5.69932622,4.735422401,5.332855255,5.575061453,5.442912276,7.023282585
ARL5A,48.14251952,71.66855514,55.04127353,57.38433749,72.01495344,63.39376211,65.97435521,63.41188959,60.63437785
ARL5B,40.94558657,39.29267862,29.31080832,39.43433802,47.90381507,42.42708162,48.11334443,43.99829208,45.87980178
ARL6,41.2027967,52.90290717,49.31776638,59.35376959,57.34943381,58.4737363,65.64366413,55.00475632,64.85294075
ARL6IP1,450.8452573,546.2074989,450.9583127,536.3718651,553.9925014,595.8509901,627.4362602,558.1166734,663.1104452
ARL6IP4,45.86622867,66.06895266,68.78071517,70.12683887,64.10573511,64.71670061,54.78515326,56.05867941,57.62117594
ARL6IP5,83.68736716,95.24424661,83.61376541,122.4199183,132.7195139,137.390713,138.9028438,113.4900484,147.7186079
ARL6IP6,4.09497868,6.262980199,2.427964464,3.453081627,4.361217074,4.040521937,4.537284948,5.182127084,4.191582533
ARL8A,37.15061533,33.32762253,36.80425707,41.84344549,41.45159535,36.84587915,37.44327491,43.81160626,41.09914414
ARL8B,152.4667307,142.1454845,123.1513612,151.2587794,156.7914038,171.4199236,186.2598171,169.2298273,180.592832
ARL9,0.791202706,1.014416451,0.832595435,0.570135564,1.149800509,0.479372958,0.581506111,0.656483544,0.46343897
ARLNC1,0.898939928,1.232519405,1.397845902,1.168110396,0.803094841,1.448676145,0.676203806,0.847364276,1.17738905
ARMC1,58.7642608,60.55110607,58.76848274,63.86864725,64.62401398,69.21638002,74.18083878,72.19474331,78.06433243
ARMC10,8.808013583,9.928993754,9.293717318,10.83730681,10.16932146,12.21700949,13.31249362,12.39879947,11.46786957
ARMC12,0.251151643,0.343223907,0.157024713,0.221195642,0.304151182,0.371964901,0.243899542,0.191022068,0.125860376
ARMC2,39.17351633,47.38326984,47.01923052,34.07730035,31.0802991,37.31034585,32.90705737,34.51817721,30.85499414
ARMC2-AS1,0.656694814,0.796926117,0.549001309,0.364371734,0.190865887,0.437665223,0.444818418,0.311670498,0.37234346
ARMC3,2.09580075,2.923969229,2.212760016,1.596156549,2.007726469,2.423519971,1.759988793,2.640861873,2.438698046
ARMC5,7.246216589,6.369932015,7.579894472,6.967330555,6.309822368,6.025544126,5.253345679,5.92904231,5.091708457
ARMC6,6.810155907,6.728738444,6.967369762,6.807751439,6.11562729,7.321856702,6.578143667,5.717058813,7.946673547
ARMC7,2.994394251,2.139926444,3.820366603,2.871626869,2.212369252,2.174175278,1.935840991,1.867959777,1.716926437
ARMC8,67.76248839,76.93795056,67.31831666,74.34299485,74.19043093,82.54258651,83.86538775,71.86835931,90.8091952
ARMC9,24.42573288,26.66257556,31.8069751,23.43490638,21.63992742,27.36399801,23.42946721,22.11977844,25.134782
ARMCX1,33.90474376,37.21263441,35.52045299,44.50594568,39.96546535,38.58296907,42.42639162,35.74670701,42.68050426
ARMCX2,35.54668035,35.96888889,41.01981365,45.49478067,37.1923826,38.89514401,42.31307531,37.61598107,51.86631209
ARMCX3,160.8485608,182.6491309,171.7901998,209.4981826,177.8503178,211.4977452,221.5484879,171.1484218,211.4152687
ARMCX4,71.80815629,66.46012843,66.07291922,44.78628395,44.25445328,51.97028483,47.23184397,51.33943479,44.5914219
ARMCX5,13.55675442,12.45360848,14.08552996,12.6798219,12.46646328,14.83203925,15.97862921,11.82135039,17.61458545
ARMCX5-GPRASP2,2.946606473,2.789318642,2.927096696,3.08569819,2.480485131,2.814003319,2.473297282,2.197413832,2.948138387
ARMCX6,4.274806257,6.808766426,3.776652237,6.075912434,6.334675302,5.461372533,5.699843696,6.083040192,6.019018412
ARMH1,1.658916306,2.93910145,2.452732174,2.612278775,1.829616681,1.801556034,2.670040703,1.797988291,1.775075659
ARMH3,30.81681101,31.9288817,32.49790437,31.83931263,29.22896341,30.81273294,26.58878253,29.97995915,29.08440321
ARMH4,58.93107581,53.36621232,46.57920714,46.12840243,51.11584257,41.86280895,52.22875677,43.83541189,46.28362062
ARMS2,0.271065611,0.345742453,0.145264542,0.179050786,0.200607927,0.250911392,0.164524055,0.068722775,0.05821711
ARMT1,24.66551788,32.96317163,29.79276742,40.67982734,39.26884855,42.33286151,41.7225747,33.61864832,43.09037954
ARNT,30.6974134,31.2650275,26.9302259,26.43612188,24.83794989,29.11319594,26.13963343,28.16285991,30.61093857
ARNT2,373.2030137,266.9654713,294.3646351,344.4920166,389.8470964,362.4098293,338.4389114,382.2959174,355.3592296
ARPC1A,46.04508562,51.23391743,55.62717231,60.30219336,54.53390291,56.44627755,61.47921898,52.7139646,60.00459458
ARPC1B,1.032822017,3.475478471,2.501492479,2.910529083,4.661977199,2.637152415,1.875738172,2.448462873,2.14330469
ARPC2,68.49754596,63.11927437,75.19601396,78.0221345,75.28358879,71.73646351,74.41766063,70.33576492,69.67075374
ARPC3,39.5060959,51.55898529,43.09196494,60.72788425,66.22248195,60.32725942,60.2803718,49.34008214,62.59897644
ARPC4,8.871606098,9.07324571,10.69368323,11.44882007,10.28859234,10.66020977,10.26531209,10.49036807,12.02914966
ARPC5,40.76856394,48.85988663,50.1285149,65.41218916,61.36431061,51.02279841,49.7077592,59.27701076,54.08228788
ARPC5L,22.46170851,18.73836285,21.43524643,22.34018251,19.89069852,22.33687268,19.62646569,17.48928695,20.77158047
ARPIN,13.98532462,15.99124949,14.31567973,13.32295013,17.18520299,14.00250752,14.29794788,16.03165161,14.43403533
ARPP19,814.4353845,951.4241514,1006.148839,923.1107671,865.5861038,800.4425223,851.9206121,783.4164709,831.1225966
ARPP21,287.2726511,316.3404739,350.4137106,275.2487391,226.0958505,237.9965924,226.4546552,206.2997592,228.6999386
ARR3,1.526234738,1.811625316,0.934756463,0.489670587,1.179397829,0.508592312,0.873418143,1.167463932,1.29243465
ARRB1,162.4447068,125.4535425,171.4283551,151.3707676,138.425293,120.0579759,118.2463142,128.8102426,119.4469772
ARRB2,15.85677313,13.85434687,17.36675871,14.91789346,14.05130322,12.66250024,12.31070904,14.06897199,12.18001547
ARRDC1,4.454469402,5.169996628,5.581435459,5.463203352,4.142464862,4.08310213,3.541862965,4.461676646,4.950676125
ARRDC1-AS1,2.15652287,2.254831839,2.536300736,2.595610013,2.523967614,3.014368022,2.561594009,2.153198999,2.163481849
ARRDC2,9.245356205,10.92048411,10.62561438,10.41072538,9.153786722,12.46916042,9.936897098,12.72579399,6.971195975
ARRDC3,49.66504893,61.27942667,31.34795373,70.12859939,71.34223645,61.98862906,61.44698043,52.95638195,60.18115706
ARRDC3-AS1,0.440185878,0.649682799,0.825637377,0.290762178,0.408692034,0.317816664,0.54503106,0.53567775,0.510512149
ARRDC4,22.03680374,29.83963511,23.50643781,29.94593551,29.53920458,29.0792951,27.04669764,41.94051669,29.53529317
ARRDC5,0.209174899,0.196017241,0.888770654,0.725388521,0.597102595,0.448097477,0.163233396,0.259097903,0.250295102
ARSA,5.490019731,5.165098291,6.824897682,4.946212319,3.482577437,4.480304466,3.522593785,4.6812442,4.203045331
ARSB,22.0638059,17.87938939,15.86506552,16.5610873,22.15389884,15.03589911,17.07130753,19.28048238,19.53934814
ARSD,6.726662194,7.590044569,5.144060806,4.276143272,8.650792741,5.281523886,7.040063308,7.307557215,7.996955981
ARSF,1.989414115,3.8409347,0.952712411,1.425933658,3.109789239,1.081390065,1.988489386,2.807316259,1.436351196
ARSG,10.99414559,11.94655341,12.55262432,7.663783636,10.04455993,10.23299808,10.13783167,9.201875414,9.19938133
ARSI,0.446316201,0.292769207,0.167427151,0.412736136,0.684634026,0.322242791,0.357578635,0.746814689,0.249225351
ARSJ,8.686714619,7.461939061,7.426193508,5.478383662,4.74227605,7.512443495,8.330433858,5.889651841,8.31549917
ARSK,9.208012325,9.240184477,6.770162327,9.520118712,9.678689177,9.091605268,9.687304706,9.256763296,11.57908875
ARSL,0.888033063,1.21756521,0.725550164,0.562544618,1.44566158,0.897469061,0.572570919,0.876944283,1.125584277
ART3,8.250072833,5.624316694,7.749854859,4.885791616,6.890381474,6.293665279,6.7858978,7.097103642,7.230079947
ART4,0.237613847,0.272767448,0.095503262,0.047086326,0.201429592,0.118771287,0.337475759,0.28193167,0.428674104
ARTN,0.287034782,0.495488608,0.485755102,0.269430338,0.237836094,0.251709372,0.429122966,0.234400542,0.253076456
