Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
Mouse_NA_Male,Tyrphostin AG 879,-0.21205382,InputSig,NA,NA,LINCSCP_23682,HEPG2,10uM,6h
Mouse_NA_Male,BRD-K36909552,-0.21186735,InputSig,NA,NA,LINCSCP_64649,VCAP,10uM,24h
Mouse_NA_Male,AN-465/41673090,-0.21184121,InputSig,NA,NA,LINCSCP_1661,A375,10uM,6h
Mouse_NA_Male,2-(4-Nitro-phenylamino)-benzoic acid,-0.21169978,InputSig,NA,NA,LINCSCP_222190,HL60,10uM,24h
Mouse_NA_Male,Beclomethasone Dipropionate,-0.21161006,InputSig,NA,NA,LINCSCP_56089,VCAP,10uM,24h
Mouse_NA_Male,Tyrphostin AG 126,-0.21147468,InputSig,NA,NA,LINCSCP_2407,A375,10uM,6h
Mouse_NA_Male,Pyrvinium pamoate,-0.21146158,InputSig,NA,NA,LINCSCP_41491,NEU,10uM,6h
Mouse_NA_Male,AC1LPBDT,-0.21142419,InputSig,NA,NA,LINCSCP_22534,HEPG2,10uM,6h
Mouse_NA_Male,Quizartinib,-0.21139306,InputSig,NA,NA,LINCSCP_164470,SKL.C,10uM,24h
Mouse_NA_Male,BRD-A69951442-001-01-3,-0.21126024,InputSig,NA,NA,LINCSCP_10484,AGS,10uM,6h
Mouse_NA_Male,Tanespimycin,-0.21122379,InputSig,NA,NA,LINCSCP_54656,SW948,0.5uM,6h
Mouse_NA_Male,CHEMBL2355034,-0.21121085,InputSig,NA,NA,LINCSCP_47191,PC3,10uM,6h
Mouse_NA_Male,Triciribine,-0.21119841,InputSig,NA,NA,LINCSCP_23099,HEPG2,10uM,6h
Mouse_NA_Male,SKF 86002,-0.21103489,InputSig,NA,NA,LINCSCP_22826,HEPG2,10uM,6h
Mouse_NA_Male,BGT-226,-0.21100237,InputSig,NA,NA,LINCSCP_147666,NPC.CAS9,0.37uM,24h
Mouse_NA_Male,Hexylcaine,-0.2109994,InputSig,NA,NA,LINCSCP_290011,VCAP,10uM,24h
Mouse_NA_Male,CHEMBL3188521,-0.21093432,InputSig,NA,NA,LINCSCP_262180,NPC,10uM,24h
Mouse_NA_Male,Tamatinib,-0.21034176,InputSig,NA,NA,LINCSCP_113010,HME1,3.33uM,24h
Mouse_NA_Male,CHEMBL2361177,-0.21033656,InputSig,NA,NA,LINCSCP_271430,PC3,10uM,24h
Mouse_NA_Male,BMS-536924,-0.21017305,InputSig,NA,NA,LINCSCP_13508,H1299,10uM,6h
Mouse_NA_Male,CHEMBL2360967,-0.21017096,InputSig,NA,NA,LINCSCP_22330,HEPG2,10uM,6h
Mouse_NA_Male,BRD-A28746609,-0.21009136,InputSig,NA,NA,LINCSCP_74027,A375,0.04uM,24h
Mouse_NA_Male,BRD-K52785744-001-01-7,-0.21000217,InputSig,NA,NA,LINCSCP_23670,HEPG2,3uM,6h
Mouse_NA_Male,Nor2-Chlorpromazine,-0.20961734,InputSig,NA,NA,LINCSCP_43358,NPC,10uM,6h
Mouse_NA_Male,SCHEMBL16980366,-0.2095526,InputSig,NA,NA,LINCSCP_50489,PHH,10uM,6h
Mouse_NA_Male,KUC104255,-0.2094901,InputSig,NA,NA,LINCSCP_22116,HEPG2,10uM,6h
Mouse_NA_Male,BRD-K75813018,-0.20942598,InputSig,NA,NA,LINCSCP_34895,MCF7,5uM,24h
Mouse_NA_Male,MLS000583956,-0.2092637,InputSig,NA,NA,LINCSCP_1964,A375,10uM,6h
Mouse_NA_Male,QL-X-138,-0.20923633,InputSig,NA,NA,LINCSCP_26756,HT29,10uM,6h
Mouse_NA_Male,AO-476/43380301,-0.20914438,InputSig,NA,NA,LINCSCP_20410,HCC515,10uM,6h
Mouse_NA_Male,5-Nitroso-8-cinnolinol,-0.20907185,InputSig,NA,NA,LINCSCP_43575,NPC,10uM,6h
Mouse_NA_Male,NCGC00346967-01,-0.20902312,InputSig,NA,NA,LINCSCP_149095,NPC,10uM,24h
Mouse_NA_Male,"2-(2-Bromo-4-methyl-phenylamino)-pyrido[3,2-e][1,3]thiazin-4-one",-0.20901208,InputSig,NA,NA,LINCSCP_222156,HL60,10uM,24h
Mouse_NA_Male,GW501516,-0.20896141,InputSig,NA,NA,LINCSCP_32658,MCF7,10uM,6h
Mouse_NA_Male,BRD-K72425572,-0.20888846,InputSig,NA,NA,LINCSCP_65690,VCAP,10uM,24h
Mouse_NA_Male,Methiazole,-0.20885272,InputSig,NA,NA,LINCSCP_253627,MCF7,3uM,6h
Mouse_NA_Male,MLS002473639,-0.20858789,InputSig,NA,NA,LINCSCP_21869,HEPG2,10uM,6h
Mouse_NA_Male,SMR000206939,-0.20834056,InputSig,NA,NA,LINCSCP_1776,A375,10uM,6h
Mouse_NA_Male,CHEMBL2138898,-0.20801968,InputSig,NA,NA,LINCSCP_65570,VCAP,10uM,24h
Mouse_NA_Male,Thiostrepton,-0.20792961,InputSig,NA,NA,LINCSCP_40913,NEU,10uM,24h
Mouse_NA_Male,KUC107191N,-0.20789169,InputSig,NA,NA,LINCSCP_222091,HL60,3uM,24h
Mouse_NA_Male,Propentofylline,-0.2077739,InputSig,NA,NA,LINCSCP_106377,HELA,3.33uM,24h
Mouse_NA_Male,RG 108,-0.20772105,InputSig,NA,NA,LINCSCP_146896,NEU,0.04uM,24h
Mouse_NA_Male,SCHEMBL14177979,-0.20758907,InputSig,NA,NA,LINCSCP_290262,VCAP,10uM,6h
Mouse_NA_Male,Clofarabine,-0.20743426,InputSig,NA,NA,LINCSCP_71919,A375,0.12uM,24h
Mouse_NA_Male,BRD-K83816656,-0.20737944,InputSig,NA,NA,LINCSCP_47244,PC3,10uM,6h
Mouse_NA_Male,AZD4547,-0.20734062,InputSig,NA,NA,LINCSCP_147489,NPC.CAS9,10uM,24h
Mouse_NA_Male,Belinostat,-0.20731107,InputSig,NA,NA,LINCSCP_88874,HA1E,10uM,24h
Mouse_NA_Male,C30H33N3O5S,-0.20721844,InputSig,NA,NA,LINCSCP_148779,NPC,3.33uM,24h
Mouse_NA_Male,QS-11,-0.20714808,InputSig,NA,NA,LINCSCP_41835,NOMO1,10uM,6h
Mouse_NA_Male,TORIN1,-0.20705337,InputSig,NA,NA,LINCSCP_103629,HELA,0.37uM,24h
Mouse_NA_Male,BRD-K98832591,-0.20689724,InputSig,NA,NA,LINCSCP_65379,VCAP,10uM,24h
Mouse_NA_Male,BRD-K72620090,-0.20685183,InputSig,NA,NA,LINCSCP_41067,NEU,10uM,24h
Mouse_NA_Male,STK139547,-0.20665786,InputSig,NA,NA,LINCSCP_16472,HA1E,10uM,6h
Mouse_NA_Male,IN1436,-0.20660078,InputSig,NA,NA,LINCSCP_27077,HT29,10uM,6h
Mouse_NA_Male,CHEMBL1673039,-0.20650658,InputSig,NA,NA,LINCSCP_32725,MCF7,10uM,6h
Mouse_NA_Male,CID 57118766,-0.20643739,InputSig,NA,NA,LINCSCP_47679,PC3,10uM,24h
Mouse_NA_Male,SAR245409,-0.2062745,InputSig,NA,NA,LINCSCP_146396,NEU,0.12uM,24h
Mouse_NA_Male,ST004815,-0.20610355,InputSig,NA,NA,LINCSCP_28784,HUH7,5uM,24h
Mouse_NA_Male,ACON1_002294,-0.20608873,InputSig,NA,NA,LINCSCP_2100,A375,10uM,6h
Mouse_NA_Male,BW-B-70C,-0.20608224,InputSig,NA,NA,LINCSCP_44685,PC3,10uM,24h
Mouse_NA_Male,Gemfibrozil,-0.20608144,InputSig,NA,NA,LINCSCP_102850,HELA,3.33uM,24h
Mouse_NA_Male,Picotamide,-0.2059959,InputSig,NA,NA,LINCSCP_42775,NPC,10uM,24h
Mouse_NA_Male,CBIOL_001848,-0.20587633,InputSig,NA,NA,LINCSCP_37789,MCF7,10uM,6h
Mouse_NA_Male,STK177393,-0.20555171,InputSig,NA,NA,LINCSCP_28701,HUH7,10uM,24h
Mouse_NA_Male,Sorafenib,-0.20554224,InputSig,NA,NA,LINCSCP_16460,HA1E,10uM,6h
Mouse_NA_Male,galantamine,-0.20544411,InputSig,NA,NA,LINCSCP_149199,NPC,10uM,24h
Mouse_NA_Male,BRD-K89079417,-0.20542317,InputSig,NA,NA,LINCSCP_63120,VCAP,5uM,24h
Mouse_NA_Male,PCL2_000101,-0.20539918,InputSig,NA,NA,LINCSCP_46733,PC3,10uM,24h
Mouse_NA_Male,MLS003153124,-0.205251,InputSig,NA,NA,LINCSCP_45513,PC3,10uM,24h
Mouse_NA_Male,CHEMBL2142321,-0.20518932,InputSig,NA,NA,LINCSCP_26367,HT29,10uM,6h
Mouse_NA_Male,BRD-K57179401,-0.20517398,InputSig,NA,NA,LINCSCP_60399,VCAP,5uM,24h
Mouse_NA_Male,BRD-K04540960,-0.20480308,InputSig,NA,NA,LINCSCP_65912,VCAP,3uM,24h
Mouse_NA_Male,BRD-A70541707,-0.20473451,InputSig,NA,NA,LINCSCP_43285,NPC,10uM,6h
Mouse_NA_Male,Tivantinib,-0.2046836,InputSig,NA,NA,LINCSCP_146372,NEU,0.12uM,24h
Mouse_NA_Male,BG-1008,-0.20458036,InputSig,NA,NA,LINCSCP_43537,NPC,10uM,6h
Mouse_NA_Male,BRD-K78699095,-0.20457476,InputSig,NA,NA,LINCSCP_8337,A549,5uM,24h
Mouse_NA_Male,CHEMBL2130568,-0.20455678,InputSig,NA,NA,LINCSCP_26380,HT29,10uM,6h
Mouse_NA_Male,BRD-K77793090,-0.20433109,InputSig,NA,NA,LINCSCP_41120,NEU,10uM,24h
Mouse_NA_Male,BG-1006,-0.2041223,InputSig,NA,NA,LINCSCP_43613,NPC,10uM,6h
Mouse_NA_Male,ZINC68199948,-0.20405144,InputSig,NA,NA,LINCSCP_10385,A673,10uM,6h
Mouse_NA_Male,Tegaserod,-0.20370213,InputSig,NA,NA,LINCSCP_26337,HT29,10uM,6h
Mouse_NA_Male,Pracinostat,-0.20367184,InputSig,NA,NA,LINCSCP_88820,HA1E,10uM,24h
Mouse_NA_Male,BRD-K27411973,-0.20361693,InputSig,NA,NA,LINCSCP_64180,VCAP,5uM,24h
Mouse_NA_Male,JW 55,-0.20355517,InputSig,NA,NA,LINCSCP_100584,HCC515,0.12uM,24h
Mouse_NA_Male,noscapine,-0.2034845,InputSig,NA,NA,LINCSCP_129989,LNCAP,0.04uM,24h
Mouse_NA_Male,BRD-K89257372,-0.20348126,InputSig,NA,NA,LINCSCP_59811,VCAP,5uM,6h
Mouse_NA_Male,Heliomycin,-0.2034095,InputSig,NA,NA,LINCSCP_8053,A549,10uM,6h
Mouse_NA_Male,IOX2,-0.2033136,InputSig,NA,NA,LINCSCP_146759,NEU,0.04uM,24h
Mouse_NA_Male,GSK 525762A,-0.20306977,InputSig,NA,NA,LINCSCP_133788,MCF7,3.33uM,24h
Mouse_NA_Male,L 655240,-0.20298015,InputSig,NA,NA,LINCSCP_52671,SKB,10uM,24h
Mouse_NA_Male,KUC104233,-0.20283034,InputSig,NA,NA,LINCSCP_21852,HEPG2,10uM,6h
Mouse_NA_Male,CAY10603,-0.20276927,InputSig,NA,NA,LINCSCP_12977,EFO27,10uM,6h
Mouse_NA_Male,SGI-1776,-0.20252953,InputSig,NA,NA,LINCSCP_146399,NEU,10uM,24h
Mouse_NA_Male,BRD-K29064493-001-01-0,-0.20252697,InputSig,NA,NA,LINCSCP_43313,NPC,10uM,6h
Mouse_NA_Male,Tivozanib,-0.2024255,InputSig,NA,NA,LINCSCP_164226,SKL.C,10uM,24h
Mouse_NA_Male,MLS002473641,-0.20236436,InputSig,NA,NA,LINCSCP_22103,HEPG2,10uM,6h
Mouse_NA_Male,Meisoindigo,-0.2022636,InputSig,NA,NA,LINCSCP_74430,A375,1.11uM,24h
Mouse_NA_Male,BRD-K46381939,-0.2021666,InputSig,NA,NA,LINCSCP_65980,VCAP,10uM,24h
Mouse_NA_Male,BRD-K04076294,-0.20204486,InputSig,NA,NA,LINCSCP_65204,VCAP,10uM,24h
Mouse_NA_Male,MLS003129525,-0.20202752,InputSig,NA,NA,LINCSCP_60719,VCAP,5uM,6h
Mouse_NA_Male,AZD-8330,-0.20188044,InputSig,NA,NA,LINCSCP_24720,HS578T,1uM,24h
Mouse_NA_Male,MLS000094939,-0.20186069,InputSig,NA,NA,LINCSCP_26022,HT29,10uM,6h
Mouse_NA_Male,Hnha,-0.20185057,InputSig,NA,NA,LINCSCP_32742,MCF7,10uM,6h
Mouse_NA_Male,PCI-32765,-0.20184238,InputSig,NA,NA,LINCSCP_129532,JURKAT,1.11uM,24h
Mouse_NA_Male,BRD-K36959991,-0.20165412,InputSig,NA,NA,LINCSCP_37121,MCF7,1uM,6h
Mouse_NA_Male,CHEMBL2135159,-0.20159868,InputSig,NA,NA,LINCSCP_49035,PC3,10uM,24h
Mouse_NA_Male,BRD-K21374126,-0.201533,InputSig,NA,NA,LINCSCP_41086,NEU,10uM,24h
Mouse_NA_Male,BRD-A72498772,-0.20150954,InputSig,NA,NA,LINCSCP_222099,HL60,10uM,24h
Mouse_NA_Male,BRD-K13528168-001-01-6,-0.20150225,InputSig,NA,NA,LINCSCP_259488,NEU,10uM,24h
Mouse_NA_Male,CHEMBL3183722,-0.20148163,InputSig,NA,NA,LINCSCP_309662,VCAP,5uM,6h
Mouse_NA_Male,MLS000583957,-0.20136945,InputSig,NA,NA,LINCSCP_1779,A375,10uM,6h
Mouse_NA_Male,CHEMBL1208118,-0.20136934,InputSig,NA,NA,LINCSCP_42581,NPC,10uM,24h
Mouse_NA_Male,GSK 3BETA Inhibitor VIII,-0.2013338,InputSig,NA,NA,LINCSCP_221530,HEPG2,10uM,6h
Mouse_NA_Male,Rifampicin,-0.20104143,InputSig,NA,NA,LINCSCP_296222,VCAP,10uM,6h
Mouse_NA_Male,BRD-U86222656,-0.20093053,InputSig,NA,NA,LINCSCP_26318,HT29,10uM,6h
Mouse_NA_Male,Niacin,-0.20088307,InputSig,NA,NA,LINCSCP_106446,HELA,0.12uM,24h
Mouse_NA_Male,SCHEMBL16980379,-0.20075527,InputSig,NA,NA,LINCSCP_50422,PHH,10uM,6h
Mouse_NA_Male,AC1LEPRU,-0.20051674,InputSig,NA,NA,LINCSCP_26010,HT29,10uM,6h
Mouse_NA_Male,VU0420364-1,-0.20044932,InputSig,NA,NA,LINCSCP_1639,A375,10uM,6h
Mouse_NA_Male,L-690330,-0.20028374,InputSig,NA,NA,LINCSCP_137711,MCF7,0.04uM,24h
Mouse_NA_Male,VU0365118-1,-0.20025764,InputSig,NA,NA,LINCSCP_22064,HEPG2,10uM,6h
Mouse_NA_Male,Z36,-0.20012979,InputSig,NA,NA,LINCSCP_41554,NEU,10uM,6h
Mouse_NA_Male,"ICI-199,441",-0.20011714,InputSig,NA,NA,LINCSCP_2911,A375,10uM,6h
Mouse_NA_Male,OSI-930,-0.20009597,InputSig,NA,NA,LINCSCP_84127,ASC,0.04uM,24h
